"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016324","GO:0016324","apical plasma membrane","70/2993","376/17988",0.165515204633906,0.719587444536432,0.640601209205681,"Cd44/Pard6a/Slc5a6/Ctnnb1/Slc38a3/Slc47a1/Pten/Ace2/Cd34/Slc22a5/Atp6v1e1/Slc6a8/Atp2b1/Slc22a4/Slc46a1/Hsp90aa1/Slc4a7/Plpp1/Cldnd1/Abcc5/Slc11a2/Slc26a6/Cdh2/Rab27b/Slc29a2/Slc16a3/Ecrg4/Slc9a2/Fn1/Atp1b1/Ddr2/Slc4a10/Cybrd1/Slc23a2/P2ry1/Enpep/Mpdz/Cntfr/Vamp3/Thy1/C2cd2l/P2ry2/Slc16a1/Pfkm/BC034090/Dpp4/Slc2a13/Lzts1/Fxyd1/Kcnk2/Cd81/Prkab2/Atp6v0a4/Dstyk/Abcb4/Pard6b/Slc39a3/Frmd6/Rapgef4/Kcnb1/Lrrc15/Mpp3/Adam17/Ap2a1/Kcnma1/Hvcn1/Slc31a1/Sptbn2/C1qtnf5/Slc5a3",70
"GO:0098833","GO:0098833","presynaptic endocytic zone","5/2993","18/17988",0.167290203673815,0.720292618136203,0.641228978720205,"Ap2s1/Dnm1l/Itsn1/Dnm1/Ctbp1",5
"GO:0048787","GO:0048787","presynaptic active zone membrane","14/2993","64/17988",0.167697860603941,0.720292618136203,0.641228978720205,"Gria3/Atp2b1/Vdac1/Grm8/Cdh2/P2ry1/Nptn/P2ry2/Cacna1a/Ntng2/Lrfn3/Dgki/Phb1/Kcnma1",14
"GO:0005770","GO:0005770","late endosome","47/2993","247/17988",0.175615973646493,0.749785564131435,0.667484602009678,"Tmem25/Psap/Snf8/Slc2a4/Laptm4a/Laptm4b/Slc11a2/Igf2r/Rab27b/Ddit3/Tmem192/Marchf8/Abcb6/Steap3/Snx16/Chmp4c/Src/Pip4p2/Slc30a2/Lamtor1/Vps36/Bace1/Map2k2/H2-DMb2/Gnpnat1/Vopp1/Rilp/Mvb12b/Mreg/Bltp3a/Vps41/H2-Ob/Osbpl1a/Cxcr4/Rnf149/F2r/Sorl1/Lamtor4/Vamp8/Gapdh/Slc9a6/Mapk1/Slc31a1/Ap5s1/Clec16a/Rap1a/Lamtor5",47
"GO:0030134","GO:0030134","COPII-coated ER to Golgi transport vesicle","12/2993","54/17988",0.176671281543922,0.749801331790574,0.667498638915946,"Lman2l/Ergic1/Tex261/Lman2/Klhl12/Ergic2/Yif1b/Tmed1/Sec24d/Lman1/Cnih4/Ier3ip1",12
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","28/2993","141/17988",0.178395958925002,0.752640939133292,0.670026553919502,"Cdc42/Ctnnb1/Rala/Ptprs/Pfn1/Grm1/Mapk9/Rock2/Wnt5a/Camk2a/Itgb1/Epha4/Epha7/Exoc4/Ptn/Plat/Pde4a/Nptn/Ppp3r1/Iqsec1/Epn1/Ntng2/Dgki/Iqsec2/Lrrc4/Lrrc4c/Slc9a6/Actg1",28
"GO:0044232","GO:0044232","organelle membrane contact site","10/2993","44/17988",0.185522890740767,0.760899147017164,0.677378291358013,"Serac1/Acsl4/C2cd2l/Atg5/Osbpl1a/Vps13a/Tmem41b/Micos13/Tmx2/Tomm20",10
"GO:0034704","GO:0034704","calcium channel complex","13/2993","60/17988",0.18835431463391,0.760899147017164,0.677378291358013,"Calm1/Cacna2d2/Calm3/Cacna1g/Smdt1/Trpc4/Cacna1a/Calm2/Ptpa/Stac3/Cacna2d4/Akap6/Cacng6",13
"GO:0008021","GO:0008021","synaptic vesicle","47/2993","249/17988",0.191228291547091,0.760899147017164,0.677378291358013,"Clcn4/Calm1/Clcn5/Vdac3/Snap47/Ptprs/Vps45/Ndel1/Atp6ap1/Atp6v1e1/Calm3/Atp2b1/Vdac1/Kif3c/Rab10/Dlg4/Ston2/Scamp1/Vdac2/Syngr1/Dnm1l/Bin1/Rab27b/Septin2/Dbi/Dnm1/Anxa5/Sypl2/Ppt1/Vamp3/Exoc4/Erc1/Rab3a/Kirrel3/Bace1/Pebp1/Calm2/Atp6v0a4/Dgki/Wfs1/Septin6/Sv2c/Syt9/Sptbn2/Septin5/Ntf5/Btbd8",47
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","15/2993","71/17988",0.192739128705433,0.760899147017164,0.677378291358013,"Gna12/Gnat2/Gng4/Gnb3/Jak2/Gnas/Src/Gnb5/Gng11/Ank2/Gng12/Fermt2/Gng10/Stac3/Gng5",15
"GO:0000153","GO:0000153","cytoplasmic ubiquitin ligase complex","4/2993","14/17988",0.192817212767671,0.760899147017164,0.677378291358013,"Rbx1/Cul2/Vhl/Eloc",4
"GO:0005665","GO:0005665","RNA polymerase II, core complex","4/2993","14/17988",0.192817212767671,0.760899147017164,0.677378291358013,"Polr2d/Polr2m/Polr2l/Polr2g",4
"GO:0098835","GO:0098835","presynaptic endocytic zone membrane","4/2993","14/17988",0.192817212767671,0.760899147017164,0.677378291358013,"Ap2s1/Dnm1l/Dnm1/Ctbp1",4
"GO:0032809","GO:0032809","neuronal cell body membrane","8/2993","34/17988",0.193453600624317,0.760899147017164,0.677378291358013,"Atp2b1/Unc5a/Thy1/Kcnb1/Cx3cr1/Kcnc1/Kcnc3/Kcnb2",8
"GO:0030864","GO:0030864","cortical actin cytoskeleton","17/2993","82/17988",0.195276669001851,0.760899147017164,0.677378291358013,"Snx9/Wdr1/Pvalb/Hfe/Nf2/Cdh2/Septin2/Gsn/Myh2/Dbn1/Rtkn/Cib2/Plekhh2/Actn2/Lancl2/Sptbn2/Myadm",17
"GO:0002102","GO:0002102","podosome","7/2993","29/17988",0.196513093484813,0.760899147017164,0.677378291358013,"Tns3/Vcl/Gsn/Src/Ccn5/Fscn1/Tpm4",7
"GO:0032039","GO:0032039","integrator complex","5/2993","19/17988",0.197830462093308,0.760899147017164,0.677378291358013,"Ints2/Esrrb/Ints10/Ints7/Ints15",5
"GO:0000940","GO:0000940","outer kinetochore","6/2993","24/17988",0.198319446483146,0.760899147017164,0.677378291358013,"Ska2/Cenpf/Pmf1/Ccnb1/Bod1/Spdl1",6
"GO:0097060","GO:0097060","synaptic membrane","88/2993","485/17988",0.199178412305916,0.760899147017164,0.677378291358013,"Gabrg1/Gria3/Tiam1/Abhd17a/Dnaja3/Ctnnb1/Ap2s1/Rala/Adgrl1/Ptprs/Atad1/Pten/Chrne/Cyth1/Akap1/Slc6a8/Grm1/Atp2b1/Ndufs7/Pdlim4/Vdac1/Rtn4/Dlg4/Akap5/Arc/Dnm1l/Itsn1/Faim2/Ache/Grm8/Cdh2/Slc16a3/Itgb1/Nrp1/Adam23/Epha4/Dnm1/Snph/Chrna4/Src/P2ry1/Kcnq5/Adgrl2/Epha7/Sspn/Syt3/Atp2b3/Ank1/Cryab/Nptn/Ank2/P2ry2/Exoc3/Igsf9b/Cacna1a/Dbn1/Epn1/Ntng2/Dagla/Fbxo45/Lzts1/Neto2/Lrfn3/Ctbp1/Cpe/Dgki/Lpar1/Phb1/Clstn1/Iqsec2/Plppr4/Adra1a/F2r/Lrrc4/Kcnb1/Lrrc4c/Flrt3/Actn2/Kcnn2/Kcnc1/Kcnc3/Kcnma1/Eno1/Fxyd6/Marcks/Grid2/Scn2a/Kctd12",88
"GO:0098858","GO:0098858","actin-based cell projection","41/2993","216/17988",0.199256103920146,0.760899147017164,0.677378291358013,"Ift20/Akr1b1/Wwox/Cd44/Pvalb/Cdc42/Ctnnb1/Nf2/Map2/Pls3/Atp6v1e1/Akap5/Slc4a7/Angpt1/Slc38a4/Fgd4/Adcy6/Enah/Clic5/Itgb1/Homer2/Pdgfa/Epha4/Abi2/Itgav/Src/Fscn1/Exoc4/Vasp/Jam3/Ephb1/Antxr1/Dbn1/Cib2/Srcin1/Fzd9/Morn4/Actn2/Slc27a4/Ap2a1/Pdzd7",41
"GO:0099634","GO:0099634","postsynaptic specialization membrane","28/2993","143/17988",0.199527801010854,0.760899147017164,0.677378291358013,"Gria3/Tiam1/Abhd17a/Ptprs/Chrne/Grm1/Vdac1/Rtn4/Dlg4/Arc/Cdh2/Slc16a3/Chrna4/Epha7/Nptn/Dagla/Lzts1/Neto2/Lrfn3/Dgki/Clstn1/Iqsec2/Plppr4/Lrrc4/Kcnb1/Lrrc4c/Actn2/Grid2",28
"GO:0045211","GO:0045211","postsynaptic membrane","61/2993","330/17988",0.200687417557332,0.760899147017164,0.677378291358013,"Gabrg1/Gria3/Tiam1/Abhd17a/Dnaja3/Ctnnb1/Ptprs/Atad1/Pten/Chrne/Akap1/Slc6a8/Grm1/Pdlim4/Vdac1/Rtn4/Dlg4/Arc/Faim2/Ache/Cdh2/Slc16a3/Itgb1/Nrp1/Epha4/Chrna4/P2ry1/Adgrl2/Epha7/Sspn/Ank1/Nptn/Ank2/Igsf9b/Dbn1/Epn1/Dagla/Fbxo45/Lzts1/Neto2/Lrfn3/Dgki/Lpar1/Clstn1/Iqsec2/Plppr4/Adra1a/F2r/Lrrc4/Kcnb1/Lrrc4c/Flrt3/Actn2/Kcnn2/Kcnc1/Kcnc3/Kcnma1/Fxyd6/Marcks/Grid2/Kctd12",61
"GO:0097225","GO:0097225","sperm midpiece","10/2993","45/17988",0.205279255723483,0.760899147017164,0.677378291358013,"Calm1/Atp1a4/Hsp90aa1/Vdac2/Slc26a6/Hspd1/Vps13a/Rap1a/Il4i1/Tomm20",10
"GO:0031526","GO:0031526","brush border membrane","15/2993","72/17988",0.208354185287421,0.760899147017164,0.677378291358013,"Gna12/Pex19/Slc5a6/Ace2/Slc22a5/Pcmt1/Slc46a1/Hsp90aa1/Slc11a2/Slc26a6/Cybrd1/Enpep/Pik3cb/Atp6v0a4/Slc27a4",15
"GO:0032589","GO:0032589","neuron projection membrane","14/2993","67/17988",0.215364885678545,0.760899147017164,0.677378291358013,"Gabrg1/Atp2b1/Hcn2/Akap5/Robo1/Unc5a/Wls/Ank1/Thy1/Dagla/Kcnb1/Robo2/Kcnc1/Kcnc3",14
"GO:0031252","GO:0031252","cell leading edge","74/2993","407/17988",0.216582104483459,0.760899147017164,0.677378291358013,"Fap/Ddx3x/Dpp9/Gabrg1/Aif1l/Tiam1/Cd44/Kptn/Cdc42/Ctnnb1/Nf2/Map2/Ndel1/Cdc37/Ptprk/Atp2b1/Hcn2/Pdlim4/Nme2/Akap5/Pdlim7/Fgd4/Robo1/Itsn1/Enah/Cdh2/Diaph1/Dpysl3/Itgb1/Unc5a/Abl2/Vim/Abi2/Gsn/Itgav/Caprin1/Gnas/Src/Wls/Macf1/Fscn1/Exoc4/Plxnd1/Vasp/Psd3/Ilk/Ank1/Thy1/Tpm1/Inppl1/Cspg4/Phldb2/Clasp2/Antxr1/Brk1/Inpp5j/Dbn1/Dpp4/Abi3bp/Dagla/Phpt1/Ssx2ip/Nme1/Srcin1/Plekhh2/Cxcr4/Kcnb1/Robo2/Adam17/Kcnc1/Kcnc3/Myadm/Dusp22/Pdxp",74
"GO:0005876","GO:0005876","spindle microtubule","16/2993","78/17988",0.216996773892335,0.760899147017164,0.677378291358013,"Calm1/Kif11/Calm3/Ska2/Septin2/Ttl/Fam110a/Aurka/Chmp4c/Rmdn1/Dynlt3/Clasp2/Map9/Rmdn2/Calm2/Bod1",16
"GO:0001725","GO:0001725","stress fiber","18/2993","89/17988",0.217383872647623,0.760899147017164,0.677378291358013,"Pdlim4/Pdlim7/Ldb3/Vcl/Enah/Xirp2/Fscn1/Ilk/Tpm4/Acta1/Tpm1/Fhl3/Daam1/Fermt2/Ptpn11/Synpo2/Septin9/Septin5",18
"GO:0097517","GO:0097517","contractile actin filament bundle","18/2993","89/17988",0.217383872647623,0.760899147017164,0.677378291358013,"Pdlim4/Pdlim7/Ldb3/Vcl/Enah/Xirp2/Fscn1/Ilk/Tpm4/Acta1/Tpm1/Fhl3/Daam1/Fermt2/Ptpn11/Synpo2/Septin9/Septin5",18
"GO:0140534","GO:0140534","endoplasmic reticulum protein-containing complex","25/2993","128/17988",0.219534389001796,0.760899147017164,0.677378291358013,"Insig2/Emc10/Pigyl/P4ha2/P4ha1/Spcs1/Emc9/Emc2/Gpaa1/Pigq/Sec61a2/Ormdl1/Hsd17b12/Rpn1/Amfr/Rp9/Rnf139/Pigk/Ostc/Pyurf/Insig1/Get3/Sec61b/Mmgt1/H2-Q6",25
"GO:0070382","GO:0070382","exocytic vesicle","50/2993","270/17988",0.223329511087245,0.760899147017164,0.677378291358013,"Clcn4/Calm1/Clcn5/Vdac3/Snap47/Ptprs/Vps45/Ndel1/Atp6ap1/Atp6v1e1/Calm3/Atp2b1/Igf1/Vdac1/Kif3c/Rab10/Dlg4/Ston2/Scamp1/Vdac2/Syngr1/Dnm1l/Bin1/Dpysl3/Rab27b/Septin2/Dbi/Dnm1/Anxa5/Sypl2/Ppt1/Vamp3/Exoc4/Erc1/Syt3/Rab3a/Kirrel3/Bace1/Pebp1/Calm2/Atp6v0a4/Dgki/Wfs1/Septin6/Sv2c/Syt9/Sptbn2/Septin5/Ntf5/Btbd8",50
"GO:0001520","GO:0001520","outer dense fiber","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Rsph1/Ak1/Marcks",3
"GO:0017119","GO:0017119","Golgi transport complex","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Cdc42/Cog2/Cog7",3
"GO:0031414","GO:0031414","N-terminal protein acetyltransferase complex","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Naa50/Naa10/Naa38",3
"GO:0031932","GO:0031932","TORC2 complex","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Mlst8/Sesn3/Mapkap1",3
"GO:0032437","GO:0032437","cuticular plate","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Snx9/Pvalb/Cib2",3
"GO:0060091","GO:0060091","kinocilium","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Ift20/Tiam1/Mkks",3
"GO:0071141","GO:0071141","SMAD protein complex","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Smad2/Smad3/Smad6",3
"GO:0071598","GO:0071598","neuronal ribonucleoprotein granule","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Kif3c/Arc/Uhmk1",3
"GO:0097648","GO:0097648","G protein-coupled receptor complex","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Grm1/Calcr/Ramp1",3
"GO:0097732","GO:0097732","9+2 non-motile cilium","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Ift20/Tiam1/Mkks",3
"GO:1902773","GO:1902773","GTPase activator complex","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Lamtor1/Lamtor4/Lamtor5",3
"GO:1990877","GO:1990877","FNIP-folliculin RagC/D GAP","3/2993","10/17988",0.223958884211593,0.760899147017164,0.677378291358013,"Lamtor1/Lamtor4/Lamtor5",3
"GO:0005635","GO:0005635","nuclear envelope","79/2993","437/17988",0.224036083382821,0.760899147017164,0.677378291358013,"Cav2/Ccnd2/Tmem147/Ctnnb1/Trappc2b/Nutf2/Bnip2/Cacybp/Kpna2/Ndel1/Scrn1/Nav3/Fzr1/Rtn4/Klhdc2/Habp4/Parp8/Mtmr6/Plaat1/Senp2/Itsn1/Akirin1/Ache/Mrps23/Igf2r/Spast/Bnip1/Bin1/Tnks2/Gsto1/Slc16a3/Parp6/Lypla1/Stau2/Parp1/Cenpf/Sephs1/Smox/Chmp4c/C9orf72/Dmpk/Aen/Rrm1/Mrgprf/Cetn2/Agpat5/Polr2m/Smad3/Ptgs2/Ddx19b/Uaca/Mad2l1bp/Tmem109/Tmx4/Nudt1/Cnep1r1/Clca2/Tmem33/Atp5mf/Rap1gap2/Ipo8/Osbpl6/Tmem201/Dpy19l4/Adra1a/Myorg/Tmem53/Sorl1/Plpp7/Zftraf1/Bcl2/Gapdh/Mrps14/Dhcr7/Plaat3/Akap6/Eno1/Ifi27/Prnp",79
"GO:0034702","GO:0034702","monoatomic ion channel complex","51/2993","276/17988",0.225643849664234,0.760899147017164,0.677378291358013,"Calm1/Gabrg1/Gria3/Atp5mc1/Cacna2d2/Chrne/Atp5mc3/Scn1b/Calm3/Best3/Hcn2/Cacna1g/Dlg4/Smdt1/Slc26a6/Clic5/Ccdc51/Cnga3/Chrna4/Trpc4/Kcnq5/Lrrc38/Abcb8/Clcn1/Abhd12/Cacna1a/Calm2/Kcnk2/Kcna7/Ostm1/Kcnh2/Ptpa/Stac3/Lrrc52/Cacna2d4/Kcna10/Kcng4/Scn4b/Kcnb1/Kcnc1/Dpp6/Akap6/Kcnc3/Kcnma1/Grid2/Kcng1/Lrrc55/Scn2a/Cacng6/Slc5a3/Kcnb2",51
"GO:0032590","GO:0032590","dendrite membrane","10/2993","46/17988",0.225869125041701,0.760899147017164,0.677378291358013,"Gabrg1/Atp2b1/Hcn2/Akap5/Wls/Thy1/Dagla/Kcnb1/Kcnc1/Kcnc3",10
"GO:0019898","GO:0019898","extrinsic component of membrane","41/2993","219/17988",0.226539684263873,0.760899147017164,0.677378291358013,"Gna12/Cdh4/Tiam1/Ctnnb1/Scube2/Ap2s1/Gnat2/Cyth1/Atp6v1e1/Gng4/Emc2/Gnb3/Cdh2/Bin1/Jak2/Pik3c2b/Gnas/Snx16/Src/Pik3r3/Cdh13/Pde4a/Gnb5/Pik3cb/Gng11/Ank2/Gng12/Dchs1/Socs5/Ctbp1/Fermt2/Socs7/Gng10/Dgki/Phb1/Pik3cd/Stac3/Wipi1/Vps13a/Dusp18/Gng5",41
"GO:0014069","GO:0014069","postsynaptic density","68/2993","374/17988",0.227743653322354,0.760899147017164,0.677378291358013,"Gria3/Tiam1/Abhd17a/Neurl1a/Ctnnb1/Homer1/Snap47/Ptprs/Map2/Kpna2/Grm1/Cpeb4/Vdac1/Rtn4/Dynll2/Dlg4/Akap5/Arc/Kpna1/Cdh2/Camk2a/Add3/Slc16a3/Cpeb1/Arhgef9/Homer2/Epha4/Map1a/Aurka/P2ry1/Dclk1/Map3k7/Epha7/Mpdz/Macf1/Exoc4/Erc1/Camk1/Egln1/Nptn/Ank2/Vhl/Iqsec1/Dbn1/Abi3bp/Dagla/Fbxo45/Lzts1/Neto2/Lrfn3/Srcin1/Dgki/Phb1/Clstn1/Iqsec2/Plppr4/Mapk10/Rapgef4/Lrrc4/Lrrc4c/Flrt3/Actn2/Gapdh/Camk2b/Mapk1/Insyn1/Grid2/Prnp",68
"GO:0043204","GO:0043204","perikaryon","27/2993","140/17988",0.229048358324307,0.760899147017164,0.677378291358013,"Gria3/Efna2/Crhr2/Neurl1a/Endog/Esr1/Pcmt1/Mapk9/Pcsk1/Pde10a/Pcsk5/Cnga3/Epha4/Pam/Anxa5/C9orf72/Got2/Cryab/Map2k4/Cacna1a/Cpe/Mapk10/Kcnb1/Epm2a/Camk2b/Mapk1/Pde11a",27
"GO:0031082","GO:0031082","BLOC complex","5/2993","20/17988",0.230082112588666,0.760899147017164,0.677378291358013,"Bloc1s6/Snap47/Hps5/Bloc1s5/Bloc1s4",5
"GO:0031083","GO:0031083","BLOC-1 complex","4/2993","15/17988",0.230510821536757,0.760899147017164,0.677378291358013,"Bloc1s6/Snap47/Bloc1s5/Bloc1s4",4
"GO:0150005","GO:0150005","enzyme activator complex","4/2993","15/17988",0.230510821536757,0.760899147017164,0.677378291358013,"Ccnh/Lamtor1/Lamtor4/Lamtor5",4
"GO:1990124","GO:1990124","messenger ribonucleoprotein complex","4/2993","15/17988",0.230510821536757,0.760899147017164,0.677378291358013,"Cpeb4/Cpeb1/Stau2/Cpeb2",4
"GO:0005657","GO:0005657","replication fork","16/2993","79/17988",0.232822776924229,0.764989124179609,0.681019328087848,"Dmap1/Helb/Bcl6/Cdc5l/Polh/Pola2/Mus81/Parp1/Nbn/Mre11a/Chek1/Carm1/Zranb3/Zmiz2/Trp53bp1/E2f6",16
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","27/2993","141/17988",0.241044979234668,0.786294391887158,0.699986001783356,"Gna12/Cdh4/Tiam1/Ctnnb1/Scube2/Ap2s1/Gnat2/Cyth1/Gng4/Gnb3/Cdh2/Jak2/Gnas/Src/Cdh13/Gnb5/Gng11/Ank2/Gng12/Dchs1/Ctbp1/Fermt2/Gng10/Dgki/Phb1/Stac3/Gng5",27
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","33/2993","175/17988",0.241512583202367,0.786294391887158,0.699986001783356,"Gna12/Dnaja3/Ap2s1/Gnat2/Pten/Cyth1/Atp2b1/Rab21/Akap5/Traf3/Gng4/Gnb3/Jak2/Gnas/Chmp4c/Src/Kras/Ank1/C2cd2l/Gnb5/Gng11/Ank2/Map2k2/Gng12/Fermt2/Gng10/Ptpn3/Stac3/Snx18/Frmd6/Ap2a1/Htra2/Gng5",33
"GO:0031902","GO:0031902","late endosome membrane","18/2993","91/17988",0.247358828949482,0.801667477459003,0.713671645246592,"Snf8/Laptm4a/Laptm4b/Slc11a2/Rab27b/Marchf8/Abcb6/Chmp4c/Pip4p2/Lamtor1/Vps36/H2-DMb2/Mreg/Vps41/H2-Ob/Lamtor4/Vamp8/Lamtor5",18
"GO:0099523","GO:0099523","presynaptic cytosol","7/2993","31/17988",0.248627456897395,0.802132926551323,0.714086003853913,"Camk2a/Pnkd/Erc1/Fbxo45/Prkca/Ncs1/Marcks",7
"GO:0010008","GO:0010008","endosome membrane","55/2993","302/17988",0.250889504523923,0.805784760025032,0.717336990175085,"Clcn4/Abhd17a/Snf8/Vps45/Pacsin2/Rab11fip4/Atp6ap1/Rab21/Laptm4a/Rab15/Scamp1/Zfyve16/Laptm4b/Tfrc/Slc11a2/Igf2r/Rab27b/Ldlrad4/Marchf8/Abcb6/Epha4/Steap3/Abca2/Snx16/Chmp4c/Pip4p2/Slc30a2/Tmem165/Ret/Lamtor1/Vps36/Mvb12a/Ephb1/Zfyve9/Sppl2b/Dagla/H2-DMb2/Fig4/Mvb12b/Mreg/Vps41/H2-Ob/Wipi1/Osbpl6/Snx18/Snx12/Vps13a/Lamtor4/Vamp8/Slc9a6/Slc31a1/Vps37b/Clec16a/H2-Q6/Lamtor5",55
"GO:0005640","GO:0005640","nuclear outer membrane","6/2993","26/17988",0.256353227756252,0.815981479420569,0.726414456470958,"Trappc2b/Nutf2/Ptgs2/Tmem53/Dhcr7/Eno1",6
"GO:0036452","GO:0036452","ESCRT complex","6/2993","26/17988",0.256353227756252,0.815981479420569,0.726414456470958,"Snf8/Chmp4c/Vps36/Mvb12a/Mvb12b/Vps37b",6
"GO:0099572","GO:0099572","postsynaptic specialization","75/2993","419/17988",0.260043191491483,0.824047980148568,0.733595529681238,"Gria3/Tiam1/Abhd17a/Neurl1a/Ctnnb1/Homer1/Snap47/Ptprs/Chrne/Map2/Kpna2/Akap1/Grm1/Cpeb4/Vdac1/Rtn4/Dynll2/Dlg4/Akap5/Arc/Kpna1/Cdh2/Camk2a/Add3/Slc16a3/Cpeb1/Arhgef9/Homer2/Epha4/Map1a/Aurka/Chrna4/Src/P2ry1/Dclk1/Map3k7/Epha7/Mpdz/Macf1/Exoc4/Erc1/Camk1/Egln1/Nptn/Ank2/Vhl/Zdhhc5/Igsf9b/Iqsec1/Dbn1/Abi3bp/Dagla/Fbxo45/Lzts1/Neto2/Lrfn3/Srcin1/Dgki/Phb1/Clstn1/Iqsec2/Plppr4/Mapk10/Rapgef4/Lrrc4/Kcnb1/Lrrc4c/Flrt3/Actn2/Gapdh/Camk2b/Mapk1/Insyn1/Grid2/Prnp",75
"GO:0042588","GO:0042588","zymogen granule","5/2993","21/17988",0.263692539766179,0.826189282080215,0.735501789465371,"Scamp1/Rab27b/Hspd1/Slc30a2/Vamp8",5
"GO:0044298","GO:0044298","cell body membrane","8/2993","37/17988",0.265923474209646,0.826189282080215,0.735501789465371,"Atp2b1/Unc5a/Thy1/Kcnb1/Cx3cr1/Kcnc1/Kcnc3/Kcnb2",8
"GO:0044295","GO:0044295","axonal growth cone","10/2993","48/17988",0.269219534295935,0.826189282080215,0.735501789465371,"Tiam1/Pard6a/Hsp90aa1/Trak2/Epha4/C9orf72/Trak1/Clasp2/Dbn1/Flrt3",10
"GO:0001518","GO:0001518","voltage-gated sodium channel complex","4/2993","16/17988",0.269792037374122,0.826189282080215,0.735501789465371,"Scn1b/Cacna1g/Scn4b/Scn2a",4
"GO:0034045","GO:0034045","phagophore assembly site membrane","4/2993","16/17988",0.269792037374122,0.826189282080215,0.735501789465371,"Ulk2/Atg12/Atg5/Wipi1",4
"GO:0000813","GO:0000813","ESCRT I complex","3/2993","11/17988",0.272306425370057,0.826189282080215,0.735501789465371,"Mvb12a/Mvb12b/Vps37b",3
"GO:0030122","GO:0030122","AP-2 adaptor complex","3/2993","11/17988",0.272306425370057,0.826189282080215,0.735501789465371,"Ap2s1/Ston2/Ap2a1",3
"GO:0034774","GO:0034774","secretory granule lumen","3/2993","11/17988",0.272306425370057,0.826189282080215,0.735501789465371,"Igf1/Pcsk1/Vps13a",3
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","3/2993","11/17988",0.272306425370057,0.826189282080215,0.735501789465371,"Igf1/Pcsk1/Vps13a",3
"GO:1990072","GO:1990072","TRAPPIII protein complex","3/2993","11/17988",0.272306425370057,0.826189282080215,0.735501789465371,"Trappc5/Trappc1/Trappc2",3
"GO:0010494","GO:0010494","cytoplasmic stress granule","16/2993","82/17988",0.282927366004663,0.854776321870019,0.760950944249828,"Ddx3x/Pabpc4/Kpna2/Habp4/Mcrip2/Stau2/Caprin1/Eif4e/C9orf72/G3bp2/Ogfod1/Larp4b/Ddx19b/Ythdf3/Hipk2/Rc3h2",16
"GO:0043679","GO:0043679","axon terminus","34/2993","185/17988",0.289607011048984,0.871264974168461,0.775629703142514,"Gria3/Crhr2/Ap1s1/Git1/Itga2/Esr1/Pcsk1/Itsn1/Prph/Bin1/Got1/Epha4/Slc4a10/Anxa5/Prss12/Kcnq5/Ilk/Rab3a/Pebp1/Kcnk2/Dgki/Rapgef4/Septin6/Prkca/Flrt3/Kcnc1/Slc9a6/Ncs1/Kcnc3/Actg1/Kcnma1/Marcks/Septin5/Prnp",34
"GO:0099091","GO:0099091","postsynaptic specialization, intracellular component","10/2993","49/17988",0.291802513622751,0.874181479886646,0.778226075694467,"Ctnnb1/Akap1/Akap5/Src/Exoc4/Zdhhc5/Iqsec1/Iqsec2/Actn2/Gapdh",10
"GO:0090734","GO:0090734","site of DNA damage","21/2993","111/17988",0.294785055735149,0.879421526105278,0.782890943000639,"Ubqln4/Rnf168/Macroh2a1/Cbx1/Asf1a/Helb/Hus1/Smc6/Polk/Polh/Xrcc5/Parp1/Fh1/Nbn/Mre11a/Cul5/Exd2/Setmar/Inip/Trp53bp1/Rnf8",21
"GO:0042734","GO:0042734","presynaptic membrane","41/2993","226/17988",0.296454302578319,0.880716323909757,0.784043616029502,"Gria3/Ctnnb1/Ap2s1/Adgrl1/Ptprs/Cyth1/Grm1/Atp2b1/Vdac1/Dnm1l/Itsn1/Ache/Grm8/Cdh2/Adam23/Epha4/Dnm1/Snph/Chrna4/P2ry1/Kcnq5/Atp2b3/Nptn/P2ry2/Exoc3/Cacna1a/Epn1/Ntng2/Lrfn3/Ctbp1/Dgki/Lpar1/Phb1/Adra1a/Kcnc1/Kcnc3/Kcnma1/Fxyd6/Marcks/Scn2a/Kctd12",41
"GO:0045120","GO:0045120","pronucleus","5/2993","22/17988",0.29830652934358,0.882541723742624,0.785668649024584,"Cbx1/Cenpf/Aurka/Ncapd2/Mettl23",5
