"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu00140","Metabolism","Lipid metabolism","mmu00140","Steroid hormone biosynthesis - Mus musculus (house mouse)","8/1364","60/7573",0.870224550374269,1,0.887761572606214,"13078/226143/13106/114664/94284/56448/394432/394435",8
"mmu04961","Organismal Systems","Excretory system","mmu04961","Endocrine and other factor-regulated calcium reabsorption - Mus musculus (house mouse)","7/1364","54/7573",0.877546122295958,1,0.887761572606214,"12062/18797/13430/71770/18798/103967/20541",7
"mmu00564","Metabolism","Lipid metabolism","mmu00564","Glycerophospholipid metabolism - Mus musculus (house mouse)","13/1364","93/7573",0.878214738326337,1,0.887761572606214,"18807/14245/64898/12660/13139/18805/665270/232889/241274/104418/329502/237928/110911",13
"mmu04650","Organismal Systems","Immune system","mmu04650","Natural killer cell mediated cytotoxicity - Mus musculus (house mouse)","14/1364","100/7573",0.884026011896557,1,0.887761572606214,"16414/11836/19353/109880/18803/15979/14102/22637/22177/18018/19354/15894/18708/246256",14
"mmu04960","Organismal Systems","Excretory system","mmu04960","Aldosterone-regulated sodium reabsorption - Mus musculus (house mouse)","4/1364","34/7573",0.88488350820227,1,0.887761572606214,"16337/83814/20277/18708",4
"mmu04727","Organismal Systems","Nervous system","mmu04727","GABAergic synapse - Mus musculus (house mouse)","11/1364","82/7573",0.894993212849207,1,0.887761572606214,"14679/56486/432530/210044/104110/14409/14645/14408/57436/14404/14702",11
"mmu05340","Human Diseases","Immune disease","mmu05340","Primary immunodeficiency - Mus musculus (house mouse)","4/1364","35/7573",0.898225651265194,1,0.887761572606214,"53970/22637/19264/16453",4
"mmu04360","Organismal Systems","Development and regeneration","mmu04360","Axon guidance - Mus musculus (house mouse)","26/1364","178/7573",0.905020811837197,1,0.887761572606214,"14679/20359/19353/18803/18208/218877/56637/226251/18845/18762/231148/13846/13641/319713/19354/245857/20350/140570/22417/237860/20361/18708/12167/14159/20564/50780",26
"mmu05323","Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis - Mus musculus (house mouse)","10/1364","77/7573",0.908192085613595,1,0.887761572606214,"16414/21687/13039/16176/14254/108664/15894/21898/17392/16476",10
"mmu00520","Metabolism","Carbohydrate metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism - Mus musculus (house mouse)","6/1364","50/7573",0.908203576531301,1,0.887761572606214,"12763/22122/15211/66681/14751/15275",6
"mmu05416","Human Diseases","Cardiovascular disease","mmu05416","Viral myocarditis - Mus musculus (house mouse)","10/1364","78/7573",0.916079562127482,1,0.887761572606214,"16414/19353/20392/230861/19354/15894/13138/13405/140781/20649",10
"mmu04975","Organismal Systems","Digestive system","mmu04975","Fat digestion and absorption - Mus musculus (house mouse)","4/1364","37/7573",0.920878854741196,1,0.887761572606214,"12491/11303/26457/20778",4
"mmu05208","Human Diseases","Cancer: overview","mmu05208","Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)","30/1364","206/7573",0.921910371628405,1,0.887761572606214,"11836/11651/19353/109880/50868/68312/11652/15368/11863/18024/17969/23797/18035/15251/20655/75292/13078/19697/19271/13106/14859/19246/18805/50490/12862/14863/18708/56484/16476/14862",30
"mmu04742","Organismal Systems","Sensory system","mmu04742","Taste transduction - Mus musculus (house mouse)","6/1364","52/7573",0.926319627129325,1,0.887761572606214,"18575/104110/18797/20277/18798/16440",6
"mmu04614","Organismal Systems","Endocrine system","mmu04614","Renin-angiotensin system - Mus musculus (house mouse)","3/1364","30/7573",0.926480883212983,1,0.887761572606214,"240028/11606/16790",3
"mmu01200","Metabolism","Global and overview maps","mmu01200","Carbon metabolism - Mus musculus (house mouse)","15/1364","113/7573",0.930187744178283,1,0.887761572606214,"20425/11430/56421/104776/14120/21881/18563/72141/93747/68738/100198/269951/434437/14751/15275",15
"mmu00561","Metabolism","Lipid metabolism","mmu00561","Glycerolipid metabolism - Mus musculus (house mouse)","7/1364","60/7573",0.933758850945297,1,0.887761572606214,"14245/64898/13139/66853/56752/11669/104418",7
"mmu00515","Metabolism","Glycan biosynthesis and metabolism","mmu00515","Mannose type O-glycan biosynthesis - Mus musculus (house mouse)","2/1364","23/7573",0.93742876868882,1,0.887761572606214,"14595/217734",2
"mmu00790","Metabolism","Metabolism of cofactors and vitamins","mmu00790","Folate biosynthesis - Mus musculus (house mouse)","2/1364","23/7573",0.93742876868882,1,0.887761572606214,"68591/56738",2
"mmu04976","Organismal Systems","Digestive system","mmu04976","Bile secretion - Mus musculus (house mouse)","11/1364","88/7573",0.937918816444018,1,0.887761572606214,"20181/432530/210044/104110/20544/18669/239273/20778/94284/394432/394435",11
"mmu05322","Human Diseases","Immune disease","mmu05322","Systemic lupus erythematosus - Mus musculus (house mouse)","16/1364","121/7573",0.938005207800038,1,0.887761572606214,"109711/15081/12274/12266/12259/12262/12260/50909/246256/14131/232440/319156/319151/12268/319154/319149",16
"mmu04512","Environmental Information Processing","Signaling molecules and interaction","mmu04512","ECM-receptor interaction - Mus musculus (house mouse)","11/1364","89/7573",0.94335505588875,1,0.887761572606214,"22371/12491/16776/16416/192897/16404/16399/242022/13138/21825/14729",11
"mmu04966","Organismal Systems","Excretory system","mmu04966","Collecting duct acid secretion - Mus musculus (house mouse)","2/1364","24/7573",0.946863983477351,1,0.887761572606214,"20533/20499",2
"mmu04612","Organismal Systems","Immune system","mmu04612","Antigen processing and presentation - Mus musculus (house mouse)","8/1364","71/7573",0.956615628933418,1,0.887761572606214,"12317/53970/12330/19141/13039/15516/65972/15512",8
"mmu05020","Human Diseases","Neurodegenerative disease","mmu05020","Prion disease - Mus musculus (house mouse)","35/1364","247/7573",0.956971669870686,1,0.887761572606214,"22154/19353/19182/19185/21762/19170/17969/545486/22123/69077/11783/19179/16593/12274/56637/20655/22143/70247/18128/16176/26444/19181/16439/57296/20190/12862/19354/227613/12259/12262/12260/56436/18708/11911/16440",35
"mmu00330","Metabolism","Amino acid metabolism","mmu00330","Arginine and proline metabolism - Mus musculus (house mouse)","5/1364","50/7573",0.960749013683683,1,0.887761572606214,"19125/20229/56752/11669/18242",5
"mmu00563","Metabolism","Glycan biosynthesis and metabolism","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Mus musculus (house mouse)","2/1364","26/7573",0.961821725295222,1,0.887761572606214,"13481/55981",2
"mmu00250","Metabolism","Amino acid metabolism","mmu00250","Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)","3/1364","35/7573",0.964467651506196,1,0.887761572606214,"66514/100470/14645",3
"mmu01230","Metabolism","Global and overview maps","mmu01230","Biosynthesis of amino acids - Mus musculus (house mouse)","8/1364","73/7573",0.965039187275976,1,0.887761572606214,"20425/56421/21881/12411/18563/14645/107869/269951",8
"mmu00220","Metabolism","Amino acid metabolism","mmu00220","Arginine biosynthesis - Mus musculus (house mouse)","1/1364","18/7573",0.972097968462328,1,0.887761572606214,"14645",1
"mmu05030","Human Diseases","Substance dependence","mmu05030","Cocaine addiction - Mus musculus (house mouse)","4/1364","45/7573",0.972832769611734,1,0.887761572606214,"14679/19697/11911/16476",4
"mmu04340","Environmental Information Processing","Signal transduction","mmu04340","Hedgehog signaling pathway - Mus musculus (house mouse)","5/1364","53/7573",0.973282083425677,1,0.887761572606214,"27373/56637/93687/26965/216869",5
"mmu05033","Human Diseases","Substance dependence","mmu05033","Nicotine addiction - Mus musculus (house mouse)","3/1364","37/7573",0.973683854637979,1,0.887761572606214,"14409/14408/14404",3
"mmu04514","Environmental Information Processing","Signaling molecules and interaction","mmu04514","Cell adhesion molecules - Mus musculus (house mouse)","19/1364","154/7573",0.978913883901227,1,0.887761572606214,"16414/60363/69524/94332/74048/18613/19264/269116/20344/20343/20339/20612/16409/12555/19268/15894/52118/12741/20345",19
"mmu04728","Organismal Systems","Nervous system","mmu04728","Dopaminergic synapse - Mus musculus (house mouse)","15/1364","127/7573",0.97902629644284,1,0.887761572606214,"14679/11651/11652/23797/56637/18797/16439/18798/19045/52432/11911/16440/14702/21770/216869",15
"mmu04146","Cellular Processes","Transport and catabolism","mmu04146","Peroxisome - Mus musculus (house mouse)","9/1364","85/7573",0.979309480404948,1,0.887761572606214,"103737/11430/19300/23986/93732/20655/22436/212503/269951",9
"mmu04911","Organismal Systems","Endocrine system","mmu04911","Insulin secretion - Mus musculus (house mouse)","8/1364","78/7573",0.980014428770381,1,0.887761572606214,"432530/210044/104110/18797/18798/20927/11911/16440",8
"mmu00020","Metabolism","Carbohydrate metabolism","mmu00020","Citrate cycle (TCA cycle) - Mus musculus (house mouse)","2/1364","31/7573",0.983594812181256,1,0.887761572606214,"18563/269951",2
"mmu01210",NA,NA,"mmu01210","2-Oxocarboxylic acid metabolism - Mus musculus (house mouse)","2/1364","31/7573",0.983594812181256,1,0.887761572606214,"209692/269951",2
"mmu04130","Genetic Information Processing","Folding, sorting and degradation","mmu04130","SNARE interactions in vesicular transport - Mus musculus (house mouse)","2/1364","31/7573",0.983594812181256,1,0.887761572606214,"56389/20908",2
"mmu00532","Metabolism","Glycan biosynthesis and metabolism","mmu00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Mus musculus (house mouse)","1/1364","21/7573",0.984647580560959,1,0.887761572606214,"234356",1
"mmu04114","Cellular Processes","Cell growth and death","mmu04114","Oocyte meiosis - Mus musculus (house mouse)","13/1364","118/7573",0.986933460368016,1,0.887761572606214,"16001/52717/432530/217232/210044/104110/59008/26965/16439/110651/19045/16440/21770",13
"mmu00900","Metabolism","Metabolism of terpenoids and polyketides","mmu00900","Terpenoid backbone biosynthesis - Mus musculus (house mouse)","1/1364","22/7573",0.987420448690574,1,0.887761572606214,"15360",1
"mmu04964","Organismal Systems","Excretory system","mmu04964","Proximal tubule bicarbonate reclamation - Mus musculus (house mouse)","1/1364","22/7573",0.987420448690574,1,0.887761572606214,"12351",1
"mmu01212","Metabolism","Global and overview maps","mmu01212","Fatty acid metabolism - Mus musculus (house mouse)","5/1364","61/7573",0.990888779285603,1,0.887761572606214,"107476/11430/93747/66885/106529",5
"mmu04144","Cellular Processes","Transport and catabolism","mmu04144","Endocytosis - Mus musculus (house mouse)","32/1364","252/7573",0.991839657826023,1,0.887761572606214,"13855/16001/21812/208650/57440/68767/28006/83814/107338/216439/15239/12765/16396/18805/13858/18762/77407/52348/17999/21813/13430/12402/67804/71770/68524/103967/26431/78618/14184/216869/19326/19349",32
"mmu05168","Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection - Mus musculus (house mouse)","56/1364","413/7573",0.994794107121626,1,0.887761572606214,"18636/11651/22776/13163/224893/224045/12317/11652/27103/50930/12048/53319/23797/11783/15979/16416/18035/20384/22709/12266/72512/14102/19697/18986/64930/16176/19744/56717/21937/27081/16179/13685/11796/71640/17874/246727/56314/230162/19045/18708/330788/67911/57745/232784/12702/66869/239546/69228/12018/235047/24135/408067/266632/57782/24014/620419",56
"mmu04714","Organismal Systems","Environmental adaptation","mmu04714","Thermogenesis - Mus musculus (house mouse)","25/1364","214/7573",0.996041696373601,1,0.887761572606214,"16890/93760/432530/210044/104110/83797/68094/66853/64930/18160/20104/108079/19744/56717/83379/12862/110651/14182/20586/99982/57376/277250/104263/329003/239985",25
"mmu04723","Organismal Systems","Nervous system","mmu04723","Retrograde endocannabinoid signaling - Mus musculus (house mouse)","13/1364","133/7573",0.997353386003937,1,0.887761572606214,"14679/432530/210044/104110/14409/18797/14408/16439/14404/18798/16440/14702/242864",13
"mmu05332","Human Diseases","Immune disease","mmu05332","Graft-versus-host disease - Mus musculus (house mouse)","2/1364","43/7573",0.997997308941999,1,0.887761572606214,"14102/16176",2
"mmu01240","Metabolism","Global and overview maps","mmu01240","Biosynthesis of cofactors - Mus musculus (house mouse)","14/1364","143/7573",0.998009547667739,1,0.887761572606214,"20425/77974/68646/11656/107508/14630/11669/55936/94284/56738/20148/17252/394432/394435",14
"mmu05031","Human Diseases","Substance dependence","mmu05031","Amphetamine addiction - Mus musculus (house mouse)","4/1364","66/7573",0.998815923731974,1,0.887761572606214,"93759/19045/11911/16476",4
"mmu04080","Environmental Information Processing","Signaling molecules and interaction","mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (house mouse)","33/1364","283/7573",0.998874871603335,1,0.887761572606214,"19116/17203/54140/12062/13614/54615/14409/12266/15559/64095/11435/14408/231252/18438/11535/14404/11606/15558/18166/11443/13609/14293/17200/18619/11555/12273/93896/14289/58861/15465/16847/385643/16336",33
"mmu04974","Organismal Systems","Digestive system","mmu04974","Protein digestion and absorption - Mus musculus (house mouse)","7/1364","93/7573",0.998909502196548,1,0.887761572606214,"16535/17254/73368/246049/20510/13717/20541",7
"mmu04940","Human Diseases","Endocrine and metabolic disease","mmu04940","Type I diabetes mellitus - Mus musculus (house mouse)","2/1364","50/7573",0.999432539079063,1,0.887761572606214,"14102/16176",2
"mmu04672","Organismal Systems","Immune system","mmu04672","Intestinal immune network for IgA production - Mus musculus (house mouse)","1/1364","42/7573",0.999767317200855,1,0.887761572606214,"20300",1
"mmu05330","Human Diseases","Immune disease","mmu05330","Allograft rejection - Mus musculus (house mouse)","1/1364","46/7573",0.999895390065998,1,0.887761572606214,"14102",1
"mmu05320","Human Diseases","Immune disease","mmu05320","Autoimmune thyroid disease - Mus musculus (house mouse)","1/1364","47/7573",0.99991434688146,1,0.887761572606214,"14102",1
"mmu05034","Human Diseases","Substance dependence","mmu05034","Alcoholism - Mus musculus (house mouse)","13/1364","171/7573",0.999974947526076,1,0.887761572606214,"14679/11836/109880/15184/15081/19045/11911/14702/232440/319156/319151/319154/319149",13
"mmu00190","Metabolism","Energy metabolism","mmu00190","Oxidative phosphorylation - Mus musculus (house mouse)","3/1364","116/7573",0.999999970641754,1,0.887761572606214,"12862/76429/108664",3
"mmu04740","Organismal Systems","Sensory system","mmu04740","Olfactory transduction - Mus musculus (house mouse)","4/1364","224/7573",1,1,0.887761572606214,"18575/20541/216869/258783",4
