"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016408","GO:0016408","C-acyltransferase activity","2/2715","18/17763",0.785627644344219,0.994207160350466,0.843569711812517,"Sptlc2/Acsm3",2
"GO:0070402","GO:0070402","NADPH binding","2/2715","18/17763",0.785627644344219,0.994207160350466,0.843569711812517,"Lbr/Ndor1",2
"GO:0016853","GO:0016853","isomerase activity","21/2715","158/17763",0.788690842757247,0.994207160350466,0.843569711812517,"Ranbp2/Mri1/Isyna1/Itgb3/Eci2/Gfus/Top3b/Pdia5/Fkbp5/P4hb/Echs1/Pgm2/Tbxas1/Nktr/Qsox1/Qsox2/Gpi1/Itpk1/Ptges3/Ppia/Pbld1",21
"GO:0005109","GO:0005109","frizzled binding","5/2715","42/17763",0.790416739386781,0.994207160350466,0.843569711812517,"Dvl2/Wnt2b/Sfrp1/Wnt4/Fzd7",5
"GO:0015276","GO:0015276","ligand-gated monoatomic ion channel activity","16/2715","123/17763",0.794168365512148,0.994207160350466,0.843569711812517,"Mcoln1/Trpm2/Gabrr2/Chrna1/Gabrr1/Chrna9/P2rx4/Itpr2/Ryr1/Scnn1b/Gabre/Rasa3/Tpcn1/Asic3/Chrnb1/Itpr3",16
"GO:0030165","GO:0030165","PDZ domain binding","15/2715","116/17763",0.796007887384464,0.994207160350466,0.843569711812517,"Tamalin/Psen1/Acox1/Llgl2/Prkn/Baiap2/Lnx1/Tgfbr3/Phaf1/Nos1ap/Fzd7/Dmd/Fzd4/Acvr2a/Sntb1",15
"GO:0019888","GO:0019888","protein phosphatase regulator activity","10/2715","80/17763",0.799463551732692,0.994207160350466,0.843569711812517,"Igfbp3/Ppp1r1a/Wbp11/Uri1/Ppp1r15a/Ppp2r2d/Ppp1r3b/Ppp1r37/Sh3rf2/Ppp2r5d",10
"GO:0016810","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","17/2715","131/17763",0.80274524903607,0.994207160350466,0.843569711812517,"Ampd3/Hdac5/Apobec3/Dpep1/Sirt1/Adarb1/Asrgl1/Padi4/Mier1/Pglyrp1/Adat1/Aspg/Tgm2/Acer2/Ndst2/Gda/Mta2",17
"GO:0016836","GO:0016836","hydro-lyase activity","7/2715","58/17763",0.803497682344251,0.994207160350466,0.843569711812517,"Car4/Cbs/Cyp1b1/Echs1/Car1/Tbxas1/Car5b",7
"GO:0008392","GO:0008392","arachidonic acid epoxygenase activity","3/2715","27/17763",0.803892830222617,0.994207160350466,0.843569711812517,"Cyp4f18/Cyp2c23/Cyp2e1",3
"GO:0047617","GO:0047617","acyl-CoA hydrolase activity","3/2715","27/17763",0.803892830222617,0.994207160350466,0.843569711812517,"Acot2/Acot9/Acot1",3
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","4/2715","35/17763",0.804195080568953,0.994207160350466,0.843569711812517,"Ranbp2/Fkbp5/Nktr/Ppia",4
"GO:0004300","GO:0004300","enoyl-CoA hydratase activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Echs1",1
"GO:0004983","GO:0004983","neuropeptide Y receptor activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Npy1r",1
"GO:0008331","GO:0008331","high voltage-gated calcium channel activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Cacnb1",1
"GO:0008404","GO:0008404","arachidonic acid 14,15-epoxygenase activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Cyp2c23",1
"GO:0008504","GO:0008504","monoamine transmembrane transporter activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Slc6a4",1
"GO:0008641","GO:0008641","ubiquitin-like modifier activating enzyme activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Atg7",1
"GO:0015187","GO:0015187","glycine transmembrane transporter activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Slc36a2",1
"GO:0016174","GO:0016174","NAD(P)H oxidase H2O2-forming activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Nox4",1
"GO:0016303","GO:0016303","1-phosphatidylinositol-3-kinase activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Pik3r1",1
"GO:0016671","GO:0016671","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Ifi30",1
"GO:0016813","GO:0016813","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Padi4",1
"GO:0016857","GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Gfus",1
"GO:0016929","GO:0016929","deSUMOylase activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Senp1",1
"GO:0018455","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Dhrs9",1
"GO:0019855","GO:0019855","calcium channel inhibitor activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Mcub",1
"GO:0019992","GO:0019992","diacylglycerol binding","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Unc13b",1
"GO:0031996","GO:0031996","thioesterase binding","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Rac1",1
"GO:0032050","GO:0032050","clathrin heavy chain binding","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Picalm",1
"GO:0032357","GO:0032357","oxidized purine DNA binding","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Rps3",1
"GO:0033204","GO:0033204","ribonuclease P RNA binding","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Rpp40",1
"GO:0033550","GO:0033550","MAP kinase tyrosine phosphatase activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Dusp4",1
"GO:0034452","GO:0034452","dynactin binding","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Gsk3b",1
"GO:0070739","GO:0070739","protein-glutamic acid ligase activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Ttll11",1
"GO:0070740","GO:0070740","tubulin-glutamic acid ligase activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Ttll11",1
"GO:1990814","GO:1990814","DNA/DNA annealing activity","1/2715","10/17763",0.809705566198876,0.994207160350466,0.843569711812517,"Hnrnpa1",1
"GO:0008320","GO:0008320","protein transmembrane transporter activity","2/2715","19/17763",0.810702434335597,0.994207160350466,0.843569711812517,"Abca1/Sec63",2
"GO:0031492","GO:0031492","nucleosomal DNA binding","2/2715","19/17763",0.810702434335597,0.994207160350466,0.843569711812517,"H3f3b/Hmgn5",2
"GO:0042165","GO:0042165","neurotransmitter binding","2/2715","19/17763",0.810702434335597,0.994207160350466,0.843569711812517,"Chrna1/Chrnb1",2
"GO:0004175","GO:0004175","endopeptidase activity","47/2715","343/17763",0.814570273382563,0.994207160350466,0.843569711812517,"Mmp11/Mmp14/Ncstn/Ctse/Mmp8/Adamts4/Ctsd/Cd46/Mmp9/H13/Psen1/Lgmn/Pitrm1/Ctsl/Acr/Capn2/Adam15/Pappa/Htra3/Casp2/Adamts9/Furin/Usp11/Sfrp1/Hp/Ltf/Malt1/Senp1/Asprv1/Casp4/Pik3ip1/Nrip3/Capn5/Capn15/Usp48/Mmp3/Nrdc/Tll1/Capn12/C1ra/Ece1/Capn11/Cfd/Pappa2/Cpne1/Ddi2/Cfb",47
"GO:0005154","GO:0005154","epidermal growth factor receptor binding","4/2715","36/17763",0.821890098351142,0.994207160350466,0.843569711812517,"Plscr1/Plscr2/Snx2/Rnf126",4
"GO:0098918","GO:0098918","structural constituent of synapse","4/2715","36/17763",0.821890098351142,0.994207160350466,0.843569711812517,"Rapsn/Actn1/Shank3/Dnm3",4
"GO:0016289","GO:0016289","CoA hydrolase activity","3/2715","28/17763",0.82371873720084,0.994207160350466,0.843569711812517,"Acot2/Acot9/Acot1",3
"GO:0030594","GO:0030594","neurotransmitter receptor activity","9/2715","75/17763",0.829161881876716,0.994207160350466,0.843569711812517,"Gabrr2/Htr2b/Chrna1/Gabrr1/Chrna9/Gabre/Htr2a/Chrnb1/Hrh1",9
"GO:0005227","GO:0005227","calcium activated cation channel activity","2/2715","20/17763",0.833123422334194,0.994207160350466,0.843569711812517,"Catsper4/Ano6",2
"GO:0005355","GO:0005355","glucose transmembrane transporter activity","2/2715","20/17763",0.833123422334194,0.994207160350466,0.843569711812517,"Slc2a3/Mfsd4b5",2
"GO:0015149","GO:0015149","hexose transmembrane transporter activity","2/2715","20/17763",0.833123422334194,0.994207160350466,0.843569711812517,"Slc2a3/Mfsd4b5",2
"GO:0035615","GO:0035615","clathrin adaptor activity","2/2715","20/17763",0.833123422334194,0.994207160350466,0.843569711812517,"Hip1r/Hip1",2
"GO:0036122","GO:0036122","BMP binding","2/2715","20/17763",0.833123422334194,0.994207160350466,0.843569711812517,"Eng/Bmpr1b",2
"GO:0140103","GO:0140103","catalytic activity, acting on a glycoprotein","2/2715","20/17763",0.833123422334194,0.994207160350466,0.843569711812517,"Mgat4a/B3gnt3",2
"GO:0022834","GO:0022834","ligand-gated channel activity","16/2715","127/17763",0.833264204615504,0.994207160350466,0.843569711812517,"Mcoln1/Trpm2/Gabrr2/Chrna1/Gabrr1/Chrna9/P2rx4/Itpr2/Ryr1/Scnn1b/Gabre/Rasa3/Tpcn1/Asic3/Chrnb1/Itpr3",16
"GO:0008528","GO:0008528","G protein-coupled peptide receptor activity","12/2715","98/17763",0.836272381625725,0.994207160350466,0.843569711812517,"Inpp5k/Mc5r/Avpr1a/Bdkrb2/Agtrap/Npy1r/Fpr1/Mc2r/Glp2r/Fpr2/Cysltr1/Gpr182",12
"GO:0004864","GO:0004864","protein phosphatase inhibitor activity","4/2715","37/17763",0.838241635268162,0.994207160350466,0.843569711812517,"Ppp1r1a/Uri1/Ppp1r37/Sh3rf2",4
"GO:0016859","GO:0016859","cis-trans isomerase activity","4/2715","37/17763",0.838241635268162,0.994207160350466,0.843569711812517,"Ranbp2/Fkbp5/Nktr/Ppia",4
"GO:0016893","GO:0016893","endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","4/2715","37/17763",0.838241635268162,0.994207160350466,0.843569711812517,"Elac2/Rpp40/Drosha/Nudt16",4
"GO:1904315","GO:1904315","transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential","5/2715","45/17763",0.838365716850641,0.994207160350466,0.843569711812517,"Gabrr2/Chrna1/Chrna9/Gabre/Chrnb1",5
"GO:0004526","GO:0004526","ribonuclease P activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Rpp40",1
"GO:0008330","GO:0008330","protein tyrosine/threonine phosphatase activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Dusp4",1
"GO:0008417","GO:0008417","fucosyltransferase activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Fut2",1
"GO:0009881","GO:0009881","photoreceptor activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Cry2",1
"GO:0015926","GO:0015926","glucosidase activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Gaa",1
"GO:0016594","GO:0016594","glycine binding","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Gnmt",1
"GO:0019103","GO:0019103","pyrimidine nucleotide binding","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Hsp90ab1",1
"GO:0019107","GO:0019107","myristoyltransferase activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Nmt1",1
"GO:0019911","GO:0019911","structural constituent of myelin sheath","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Plp1",1
"GO:0022851","GO:0022851","GABA-gated chloride ion channel activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Gabre",1
"GO:0030021","GO:0030021","extracellular matrix structural constituent conferring compression resistance","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Spock2",1
"GO:0047676","GO:0047676","arachidonate-CoA ligase activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Slc27a1",1
"GO:0048495","GO:0048495","Roundabout binding","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Slit3",1
"GO:0071987","GO:0071987","WD40-repeat domain binding","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Ddb1",1
"GO:0097177","GO:0097177","mitochondrial ribosome binding","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Malsu1",1
"GO:0098919","GO:0098919","structural constituent of postsynaptic density","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Shank3",1
"GO:0140776","GO:0140776","protein-containing complex destabilizing activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Fignl2",1
"GO:0140996","GO:0140996","histone H3 kinase activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Vrk1",1
"GO:1901338","GO:1901338","catecholamine binding","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Adrb2",1
"GO:1904680","GO:1904680","peptide transmembrane transporter activity","1/2715","11/17763",0.838807655297623,0.994207160350466,0.843569711812517,"Slc15a4",1
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","9/2715","76/17763",0.84061751762657,0.994207160350466,0.843569711812517,"Car4/Cbs/Cyp1b1/Echs1/Car1/Tbxas1/Rps3/Car5b/Neil2",9
"GO:0004869","GO:0004869","cysteine-type endopeptidase inhibitor activity","3/2715","29/17763",0.841804766163448,0.994207160350466,0.843569711812517,"Ngp/Ltf/Kng2",3
"GO:0005230","GO:0005230","extracellular ligand-gated monoatomic ion channel activity","7/2715","61/17763",0.843589951357847,0.994207160350466,0.843569711812517,"Gabrr2/Chrna1/Gabrr1/Chrna9/P2rx4/Gabre/Chrnb1",7
"GO:0015081","GO:0015081","sodium ion transmembrane transporter activity","18/2715","143/17763",0.845814113387097,0.994207160350466,0.843569711812517,"Slc1a3/Trpm2/Slc6a4/Cacna1i/Slc4a8/Slc12a2/Slc1a1/Slc20a1/Slc9a1/Slc10a6/Scnn1b/Tpcn1/Slc10a3/Scn7a/Slc38a7/Asic3/Scn3b/Slc8a1",18
"GO:0016782","GO:0016782","transferase activity, transferring sulphur-containing groups","8/2715","69/17763",0.84735650753813,0.994207160350466,0.843569711812517,"Cdkal1/Chst1/Sult1a1/Acsm3/Ndst2/Mocos/Hs6st1/Ctu2",8
"GO:0001653","GO:0001653","peptide receptor activity","13/2715","107/17763",0.851484722231845,0.994207160350466,0.843569711812517,"Inpp5k/Mc5r/Avpr1a/Bdkrb2/Npr1/Agtrap/Npy1r/Fpr1/Mc2r/Glp2r/Fpr2/Cysltr1/Gpr182",13
"GO:0032813","GO:0032813","tumor necrosis factor receptor superfamily binding","5/2715","46/17763",0.852199460235549,0.994207160350466,0.843569711812517,"Tnfsf14/Tmbim1/Nol3/Ripk1/Nsmaf",5
"GO:0005540","GO:0005540","hyaluronic acid binding","2/2715","21/17763",0.853115736552635,0.994207160350466,0.843569711812517,"Lyve1/Stab2",2
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity","2/2715","21/17763",0.853115736552635,0.994207160350466,0.843569711812517,"Slc2a3/Mfsd4b5",2
"GO:0016411","GO:0016411","acylglycerol O-acyltransferase activity","2/2715","21/17763",0.853115736552635,0.994207160350466,0.843569711812517,"Pnpla2/Dgat2l6",2
"GO:0051427","GO:0051427","hormone receptor binding","2/2715","21/17763",0.853115736552635,0.994207160350466,0.843569711812517,"Jak3/Fabp4",2
"GO:0140312","GO:0140312","cargo adaptor activity","2/2715","21/17763",0.853115736552635,0.994207160350466,0.843569711812517,"Hip1r/Hip1",2
"GO:0009055","GO:0009055","electron transfer activity","4/2715","38/17763",0.853314506112476,0.994207160350466,0.843569711812517,"Por/Ndor1/Acadsb/Aox3",4
"GO:0016776","GO:0016776","phosphotransferase activity, phosphate group as acceptor","3/2715","30/17763",0.858259789753231,0.994207160350466,0.843569711812517,"Pals1/Ip6k1/Pals2",3
"GO:0004438","GO:0004438","phosphatidylinositol-3-phosphate phosphatase activity","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Mtmr14",1
"GO:0005237","GO:0005237","inhibitory extracellular ligand-gated monoatomic ion channel activity","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Gabre",1
"GO:0015279","GO:0015279","store-operated calcium channel activity","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Orai2",1
"GO:0015368","GO:0015368","calcium:monoatomic cation antiporter activity","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Slc8a1",1
"GO:0015386","GO:0015386","potassium:proton antiporter activity","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Slc9a1",1
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Dusp4",1
"GO:0031402","GO:0031402","sodium ion binding","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Slc6a4",1
"GO:0032036","GO:0032036","myosin heavy chain binding","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Limch1",1
"GO:0032404","GO:0032404","mismatch repair complex binding","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Trex1",1
"GO:0039706","GO:0039706","co-receptor binding","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Bmp4",1
"GO:0047372","GO:0047372","acylglycerol lipase activity","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Lipe",1
"GO:0070700","GO:0070700","BMP receptor binding","1/2715","12/17763",0.863460495308154,0.994207160350466,0.843569711812517,"Bmp4",1
"GO:0022824","GO:0022824","transmitter-gated monoatomic ion channel activity","5/2715","47/17763",0.865033162330868,0.994207160350466,0.843569711812517,"Gabrr2/Chrna1/Chrna9/Gabre/Chrnb1",5
"GO:0022835","GO:0022835","transmitter-gated channel activity","5/2715","47/17763",0.865033162330868,0.994207160350466,0.843569711812517,"Gabrr2/Chrna1/Chrna9/Gabre/Chrnb1",5
"GO:0099529","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","5/2715","47/17763",0.865033162330868,0.994207160350466,0.843569711812517,"Gabrr2/Chrna1/Chrna9/Gabre/Chrnb1",5
"GO:0003777","GO:0003777","microtubule motor activity","7/2715","63/17763",0.866473248493309,0.994207160350466,0.843569711812517,"Dync1h1/Dnhd1/Dnah17/Dnah10/Kif21b/Dnah6/Kif28",7
"GO:0001727","GO:0001727","lipid kinase activity","4/2715","39/17763",0.867176372158898,0.994207160350466,0.843569711812517,"Dgka/Dgkz/Pik3r1/Sphk2",4
"GO:0120014","GO:0120014","phospholipid transfer activity","2/2715","22/17763",0.870897706731216,0.994207160350466,0.843569711812517,"Abca3/Esyt1",2
"GO:0030545","GO:0030545","signaling receptor regulator activity","59/2715","438/17763",0.872980015615225,0.994207160350466,0.843569711812517,"Sema6b/Pgf/Tnfsf14/Retn/Ccl6/Ccl9/Stc2/Edn1/Bmp4/Sema3g/Gdnf/Gpihbp1/Ly6c2/Ly6e/Retnlg/Adipoq/Npff/Cxcl13/Ccl25/Hdgfl3/Mstn/Copa/Il1b/Wnt2b/Ppbp/Gpnmb/Pglyrp1/Rabep2/Adm/Vegfd/Gas6/Agt/Sema3f/Gpi1/Wnt4/Inhbb/Fgf2/Sema7a/Nrtn/Mrap/C1qtnf4/Gfer/Fbrs/Wfikkn2/Prkce/Penk/Igf2/Lgals3/Hmgb2/Tafa5/Kng2/Gmfg/Scgb3a1/Hmgb1/Ly6a/Ly6c1/Insl3/Lilrb4b/Lilrb4a",59
"GO:0005501","GO:0005501","retinoid binding","3/2715","31/17763",0.873193866011908,0.994207160350466,0.843569711812517,"Rxra/Lrat/Abca4",3
"GO:0005338","GO:0005338","nucleotide-sugar transmembrane transporter activity","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Atp2a1",1
"GO:0008093","GO:0008093","cytoskeletal anchor activity","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Baiap2",1
"GO:0015385","GO:0015385","sodium:proton antiporter activity","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Slc9a1",1
"GO:0016832","GO:0016832","aldehyde-lyase activity","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Shmt1",1
"GO:0016840","GO:0016840","carbon-nitrogen lyase activity","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Chac1",1
"GO:0019841","GO:0019841","retinol binding","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Lrat",1
"GO:0030983","GO:0030983","mismatched DNA binding","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Msh5",1
"GO:0031748","GO:0031748","D1 dopamine receptor binding","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Arrb2",1
"GO:0055102","GO:0055102","lipase inhibitor activity","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Apoc1",1
"GO:0061578","GO:0061578","K63-linked deubiquitinase activity","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Otud5",1
"GO:1901474","GO:1901474","azole transmembrane transporter activity","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Slc15a4",1
"GO:1901612","GO:1901612","cardiolipin binding","1/2715","13/17763",0.884344093710405,0.994207160350466,0.843569711812517,"Atp8b1",1
"GO:0000062","GO:0000062","fatty-acyl-CoA binding","2/2715","23/17763",0.886677683305688,0.994207160350466,0.843569711812517,"Eci2/Acbd4",2
"GO:0005385","GO:0005385","zinc ion transmembrane transporter activity","2/2715","23/17763",0.886677683305688,0.994207160350466,0.843569711812517,"Slc30a5/Slc39a14",2
"GO:0017116","GO:0017116","single-stranded DNA helicase activity","2/2715","23/17763",0.886677683305688,0.994207160350466,0.843569711812517,"Wrnip1/Mcm4",2
"GO:0035173","GO:0035173","histone kinase activity","2/2715","23/17763",0.886677683305688,0.994207160350466,0.843569711812517,"Vrk1/Prkaa2",2
"GO:0015144","GO:0015144","carbohydrate transmembrane transporter activity","3/2715","32/17763",0.886716281336561,0.994207160350466,0.843569711812517,"Slc2a3/Slc50a1/Mfsd4b5",3
"GO:0005496","GO:0005496","steroid binding","12/2715","104/17763",0.888607286785068,0.994207160350466,0.843569711812517,"Stard3/Osbp2/Npc2/Apod/Npc1/Rorc/Prom1/Rora/Gramd1b/Stard5/Gstm1/Ugt1a7c",12
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","10/2715","89/17763",0.891088674589612,0.994207160350466,0.843569711812517,"Itih3/Slpi/Serpina3n/Itih4/Furin/Wfikkn2/Wfdc21/Serpina3c/Wfdc17/Spint2",10
"GO:0005249","GO:0005249","voltage-gated potassium channel activity","10/2715","89/17763",0.891088674589612,0.994207160350466,0.843569711812517,"Kcnq1/Kcnq2/Kcnc4/Lrg1/Kcna2/Kcna5/Kcna1/Kcnh1/Kcnt1/Kcne5",10
"GO:0022843","GO:0022843","voltage-gated monoatomic cation channel activity","15/2715","128/17763",0.897574045846295,0.994207160350466,0.843569711812517,"Kcnq1/Kcnq2/Cacng1/Cacnb1/Cacna1i/Kcnc4/Ryr1/Lrg1/Kcna2/Kcna5/Kcna1/Catsper4/Kcnh1/Kcnt1/Kcne5",15
"GO:0061135","GO:0061135","endopeptidase regulator activity","19/2715","158/17763",0.898340839485392,0.994207160350466,0.843569711812517,"Itih3/Slpi/Vsir/Serpina3n/Itih4/C3/Furin/Ngp/Ltf/Nlrp3/Adrm1/Thbs1/Wfikkn2/Wfdc21/Aph1c/Kng2/Serpina3c/Wfdc17/Spint2",19
"GO:0019840","GO:0019840","isoprenoid binding","3/2715","33/17763",0.898934018603402,0.994207160350466,0.843569711812517,"Rxra/Lrat/Abca4",3
"GO:0015293","GO:0015293","symporter activity","16/2715","136/17763",0.900559935887461,0.994207160350466,0.843569711812517,"Slc1a3/Slc12a7/Slc36a2/Slc6a4/Slc39a14/Slc4a8/Slc12a2/Slc1a1/Slc16a14/Slc12a6/Slc20a1/Slc10a6/Slc15a4/Slc10a3/Slc38a7/Slc12a9",16
"GO:0016493","GO:0016493","C-C chemokine receptor activity","2/2715","24/17763",0.90065198709693,0.994207160350466,0.843569711812517,"Ccr1/Cxcr2",2
"GO:0016701","GO:0016701","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","2/2715","24/17763",0.90065198709693,0.994207160350466,0.843569711812517,"Pir/Ptgs1",2
"GO:0016702","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","2/2715","24/17763",0.90065198709693,0.994207160350466,0.843569711812517,"Pir/Ptgs1",2
"GO:0071855","GO:0071855","neuropeptide receptor binding","2/2715","24/17763",0.90065198709693,0.994207160350466,0.843569711812517,"Edn1/Mrap",2
"GO:1901567","GO:1901567","fatty acid derivative binding","2/2715","24/17763",0.90065198709693,0.994207160350466,0.843569711812517,"Eci2/Acbd4",2
"GO:0005068","GO:0005068","transmembrane receptor protein tyrosine kinase adaptor activity","1/2715","14/17763",0.902034560503434,0.994207160350466,0.843569711812517,"Sh2d3c",1
"GO:0008191","GO:0008191","metalloendopeptidase inhibitor activity","1/2715","14/17763",0.902034560503434,0.994207160350466,0.843569711812517,"Wfikkn2",1
"GO:0016812","GO:0016812","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides","1/2715","14/17763",0.902034560503434,0.994207160350466,0.843569711812517,"Dpep1",1
"GO:0048019","GO:0048019","receptor antagonist activity","1/2715","14/17763",0.902034560503434,0.994207160350466,0.843569711812517,"Wfikkn2",1
"GO:0048038","GO:0048038","quinone binding","1/2715","14/17763",0.902034560503434,0.994207160350466,0.843569711812517,"Aoc2",1
"GO:0061575","GO:0061575","cyclin-dependent protein serine/threonine kinase activator activity","1/2715","14/17763",0.902034560503434,0.994207160350466,0.843569711812517,"Ccnt1",1
"GO:0140939","GO:0140939","histone H4 methyltransferase activity","1/2715","14/17763",0.902034560503434,0.994207160350466,0.843569711812517,"Setd4",1
"GO:0099106","GO:0099106","ion channel regulator activity","15/2715","129/17763",0.903754070563095,0.994207160350466,0.843569711812517,"Akt1/Stimate/Fxyd5/Rack1/Cacng1/Nedd4l/Mcub/Prkcz/Agt/Nedd4/Lrg1/Wnk2/Adrb2/Scn3b/Kcne5",15
"GO:0022839","GO:0022839","monoatomic ion gated channel activity","36/2715","283/17763",0.904183942787071,0.994207160350466,0.843569711812517,"Mcoln1/Clic1/Trpm2/Kcnq1/Kcnq2/Tmc4/Cacng1/Cacnb1/Cacna1i/Gabrr2/Chrna1/Kcnc4/Gabrr1/Clcn6/Chrna9/P2rx4/Itpr2/Ryr1/Scnn1b/Gabre/Rasa3/Tpcn1/Lrg1/Clic4/Asic3/Kcna2/Chrnb1/Itpr3/Kcna5/Kcna1/Catsper4/Scn3b/Kcnh1/Kcnt1/Ano6/Kcne5",36
"GO:0015932","GO:0015932","nucleobase-containing compound transmembrane transporter activity","5/2715","51/17763",0.907342532951622,0.994207160350466,0.843569711812517,"Atp2a1/Slc25a36/Abcc4/Sidt2/Hnrnpa3",5
