"","Name","Chromosome","Type","Start","End","Strand","Alias","Derivation","pvalue","padj","ATG7.vs.GFP_LFC","ATG7.vs.GFP_pvalue","ATG7.vs.GFP_FDR","ATG14.vs.GFP_LFC","ATG14.vs.GFP_pvalue","ATG14.vs.GFP_FDR","ATG7.vs.ATG14_LFC","ATG7.vs.ATG14_pvalue","ATG7.vs.ATG14_FDR","cluster"
"MIMAT0004704","mmu-miR-335-3p","chr6","miRNA",30741354,30741375,"+","MIMAT0004704","MI0000817",1.55139043885372e-10,1.66684275058237e-09,2.87746143978814,3.08598574541712e-09,1.64328740943462e-07,0.238779055580109,0.433113997660832,0.654090527079623,2.32581850754748,4.26992256350475e-07,3.58673495334399e-06,3
"MIMAT0004745","mmu-miR-384-5p","chrX","miRNA",105344332,105344354,"-","MIMAT0004745","MI0001146",1.21415461775641e-08,1.03877672852493e-07,6.91280061492738,3.84479767452589e-06,7.12123395368707e-05,0,1,1,5.73989428597737,1.804831432647e-05,9.92657287955849e-05,3
"MIMAT0004747","mmu-miR-411-5p","chr12","miRNA",109710190,109710210,"+","MIMAT0004747","MI0001163",8.86867006929559e-12,1.24161380970138e-10,-0.107486467573919,0.448899726263162,0.737779893039801,1.36498641934783,2.87463839325213e-08,4.72718313557018e-07,-1.59730482212402,2.77345953524875e-10,3.76864207436742e-09,1
"MIMAT0004750","mmu-miR-425-5p","chr9","miRNA",108568789,108568811,"+","MIMAT0004750","MI0001447",0.218113693949914,0.349890717377987,0.186067608178756,0.202388963066469,0.495504013024804,-0.0474939318745259,0.709141675195391,0.84412574741757,0.345200095161011,0.0997821683889351,0.192884358977774,NA
"MIMAT0004781","mmu-miR-532-3p","chrX","miRNA",7248419,7248440,"-","MIMAT0004781","MI0003206",0.461450954216311,0.610634193983844,0.0674648280782554,0.719971454625159,0.926609787523618,-0.342691947438991,0.36776978354503,0.59162965178983,0.710774184326168,0.210168479183789,0.348020922519392,NA
"MIMAT0004789","mmu-miR-450a-2-3p","chrX","miRNA",53048304,53048325,"-","MIMAT0004789","MI0003537",0.108158118077982,0.203955308375624,-0.308641448655245,0.168848107563798,0.448519713686001,-0.834625781063767,0.0429255887566038,0.126218287469749,0.30106219035045,0.495159965047751,0.623334887880274,NA
"MIMAT0004790","mmu-miR-503-3p","chrX","miRNA",53053987,53054008,"-","MIMAT0004790","MI0003538",2.15669143323771e-19,9.05810401959837e-18,0.144326589450646,0.317970275169904,0.645025415344662,-2.09274869505334,2.19943602130181e-17,1.95309918691601e-15,2.40407589939612,2.60830222246397e-21,1.72147946682622e-19,2
"MIMAT0004820","mmu-miR-744-3p","chr11","miRNA",65734742,65734763,"-","MIMAT0004820","MI0004124",0.00231733728230728,0.00775804220598525,0.195291713686795,0.231403803840929,0.541637474924371,-0.622843259780678,0.0203407408751037,0.0740269585946395,1.03832777109474,0.000448644246879993,0.00195541171753355,2
"MIMAT0004825","mmu-miR-423-5p","chr11","miRNA",77078122,77078144,"-","MIMAT0004825","MI0004637",0.000892560200408107,0.00328744032843812,0.138615057289739,0.346360130624487,0.664637007414556,0.899515079501095,0.000382586063898902,0.00223510805751464,-0.669731305930569,0.00889939390612351,0.0268195937879329,1
"MIMAT0004828","mmu-miR-708-5p","chr7","miRNA",96249450,96249472,"+","MIMAT0004828","MI0004692",0.0716618605073946,0.151177075590942,-0.363256697084311,0.121438152692751,0.380387154758177,0.309903429762558,0.407595878163926,0.637758380757426,-1.39773037654358,0.0184240957647655,0.0486396128189809,NA
"MIMAT0004852","mmu-miR-190b-5p","chr3","miRNA",90070030,90070051,"+","MIMAT0004852","MI0005478",0.39043453162413,0.538450010777158,-0.17550055798005,0.259273919315565,0.587503668236333,0.0214082318388768,0.887896157451772,0.948491993050788,-0.290874914180158,0.205562838501565,0.344094316622185,NA
"MIMAT0004853","mmu-miR-874-3p","chr13","miRNA",58023135,58023156,"-","MIMAT0004853","MI0005479",0.00306317466953947,0.00994739844110197,0.647181418538388,0.026865587508809,0.146479570183544,-0.452416487746498,0.245937226872071,0.451223672442974,2.26055577313039,0.00133714276333593,0.00510036539320939,3
"MIMAT0004857","mmu-miR-147-3p","chr2","miRNA",122640850,122640871,"+","MIMAT0004857","MI0005482",8.16855851438221e-05,0.000362872503235056,-0.506114989745431,0.0519374496144942,0.208729750337495,-5.07645520573604,4.58386443219258e-05,0.000376895519980279,2.22233976782224,0.00451652339031015,0.0146946042698823,2
"MIMAT0004858","mmu-miR-18b-5p","chrX","miRNA",52742381,52742403,"-","MIMAT0004858","MI0005483",0.485133934747771,0.629583926554692,-0.0282121796527492,0.882353261801759,0.971597278585677,-0.449030318840543,0.250678729108593,0.456153097230391,0.538231366446405,0.31239305669161,0.468589585037415,NA
"MIMAT0004859","mmu-miR-193b-3p","chr16","miRNA",13449570,13449591,"+","MIMAT0004859","MI0005484",0.021744662201344,0.0564383929046119,-0.455862739469565,0.0184017196763775,0.110410318058265,0.0293854026458779,0.83667324588063,0.932576271958711,-0.659029296087419,0.0104755056903372,0.0308260103753871,4
"MIMAT0004861","mmu-miR-877-5p","chr17","miRNA",35960795,35960814,"-","MIMAT0004861","MI0005553",0.000118616586179767,0.000521912979190975,-0.00849713536444075,0.960129107144506,0.983209133758557,1.312389777691,0.000449189616676427,0.00255692551031197,-1.44186656293049,0.000345171586871136,0.0015333583955237,1
"MIMAT0004862","mmu-miR-877-3p","chr17","miRNA",35960731,35960752,"-","MIMAT0004862","MI0005553",0.807606238515244,0.866745642076486,-0.0804021374844699,0.674403173425299,0.903445760626344,-0.23725461585127,0.525058908458564,0.730827815853728,0.117481779729237,0.822125495346483,0.883306927558314,NA
"MIMAT0004869","mmu-miR-421-3p","chrX","miRNA",103572930,103572952,"-","MIMAT0004869","MI0005496",6.25271153833806e-06,3.51255964109555e-05,-0.0997751191203088,0.484015823123864,0.769368435264052,0.932185195840453,0.000192929279692892,0.00124836218406654,-1.14115937761951,9.33897558913709e-06,5.99250933636297e-05,1
"MIMAT0004893","mmu-miR-574-5p","chr5","miRNA",64970328,64970350,"+","MIMAT0004893","MI0005518",1.29217722196241e-07,1.01184046872311e-06,0.0257134299688844,0.890512975231631,0.971597278585677,3.63817574487364,6.01605145938608e-06,5.68324861269664e-05,-3.43431172587849,4.74643921827006e-06,3.13264988405824e-05,1
"MIMAT0004894","mmu-miR-574-3p","chr5","miRNA",64970364,64970385,"+","MIMAT0004894","MI0005518",0.00234225124396037,0.0077850365087028,-0.0417608537028583,0.762282968308217,0.949510364033042,-0.809211744623035,0.00110365580793876,0.00576497857323306,0.754788290637799,0.00300062082211715,0.010268791257912,2
"MIMAT0004899","mmu-miR-92b-3p","chr3","miRNA",89227126,89227147,"-","MIMAT0004899","MI0005521",0.00172838605103483,0.00595906235506038,0.886062673850266,0.00407446531642299,0.0347144444959238,-0.0550758823271172,0.832553493586299,0.931117761088959,1.28569422756566,0.00216783870136844,0.00770416523101706,3
"MIMAT0004934","mmu-miR-872-5p","chr4","miRNA",94665167,94665187,"+","MIMAT0004934","MI0005549",0.0890480964944033,0.178870524262671,-0.207674639911247,0.216266088074865,0.517580637752205,-0.589419862071374,0.0287321019980796,0.0952018902025922,0.230263930642581,0.341712870931068,0.501178877365567,NA
"MIMAT0004935","mmu-miR-872-3p","chr4","miRNA",94665206,94665227,"+","MIMAT0004935","MI0005549",7.40759192168747e-17,2.01312203989389e-15,0.350455784946924,0.0384129848020676,0.17225191079664,-1.63138736184363,5.35716352575989e-12,1.58572040362493e-10,2.18326093125628,3.20469459529723e-19,1.23380741918943e-17,2
"MIMAT0004942","mmu-miR-598-3p","chr14","miRNA",63727236,63727257,"+","MIMAT0004942","MI0005556",0.923280015392947,0.945799040158629,0.0686946493290138,0.693047467134267,0.914050219811757,0.0378364735977649,0.882127731348735,0.94834070876232,0.0789632150031435,0.808042513045127,0.876327795837673,NA
"MIMAT0005291","mmu-miR-582-5p","chr13","miRNA",109324753,109324774,"+","MIMAT0005291","MI0006127",0.0127467156738556,0.0354757990441041,-0.174726842340407,0.222953643668922,0.524741724878236,0.317357158482763,0.0872286715317787,0.215164056445054,-0.679162482290686,0.00340620314762762,0.0114033757551012,1
"MIMAT0005292","mmu-miR-582-3p","chr13","miRNA",109324790,109324810,"+","MIMAT0005292","MI0006127",0.00030233848410126,0.0012361095544671,-0.045481461326146,0.808853081232298,0.949928542137282,1.44079690753425,0.00134365434799491,0.00685727046562918,-1.7987196683787,0.000529411429407593,0.00226470444802137,1
"MIMAT0005293","mmu-miR-467e-5p","chr2","miRNA",10505731,10505752,"+","MIMAT0005293","MI0006128",0.678219549603051,0.776870917991607,-0.125913489637095,0.498587603578133,NA,-0.291531291111603,0.428838936973747,NA,0.0724838253334989,0.894177566416714,0.943524488077679,NA
"MIMAT0005295","mmu-miR-376c-5p","chr12","miRNA",109722733,109722754,"+","MIMAT0005295","MI0003533",0.00502045374363082,0.0155667760372983,-0.215680479748601,0.303510485569054,0.633801308100084,0.932350744650517,0.034134900002327,0.10554855854175,-1.90345759734817,0.00171402620722916,0.00633504086191899,1
"MIMAT0005439","mmu-let-7c-2-3p","chr15","miRNA",85706664,85706685,"+","MIMAT0005439","MI0000560",2.88670151562832e-05,0.000144962619589161,0.0455573286715623,0.727676851343872,0.930901917935404,-0.865472029482413,7.92106462114495e-05,0.000606371153756613,0.962160061449041,1.74457330680737e-05,9.71075744271089e-05,2
"MIMAT0005849","mmu-miR-1191a","chr7","miRNA",27205615,27205635,"+","MIMAT0005849","MI0006296",0.436610165203319,0.582774098395217,0.10206558274541,0.601657594814145,0.854353784636086,0.49895841759531,0.203424051228512,0.38936723639061,-0.380701475576511,0.445671154708474,0.598315368669763,NA
"MIMAT0005859","mmu-miR-1198-5p","chrX","miRNA",7807142,7807163,"+","MIMAT0005859","MI0006306",5.17335589362038e-06,2.97910487978869e-05,0.502768639462997,0.0257888827942799,0.146479570183544,1.559279921104,7.9020185100585e-07,8.99614414991275e-06,-0.882877302308341,0.00618849659765966,0.0197178305387501,1
"MIMAT0009393","mmu-miR-1930-5p","chr10","miRNA",77641236,77641257,"+","MIMAT0009393","MI0009919",0.075454627019647,0.158454716741259,-0.385134554593614,0.108971078826225,0.362669371718529,-0.919912219026524,0.0355473773029999,0.108102983031041,0.273990932312653,0.57541997528802,0.686935474374845,NA
"MIMAT0009398","mmu-miR-1934-5p","chr11","miRNA",69663055,69663077,"+","MIMAT0009398","MI0009923",0.0760268846520377,0.158934030358558,0.14663228757568,0.450067542135768,0.737779893039801,-0.675894630279266,0.100094762670339,0.240227430408815,1.5214793217676,0.0187404929162251,0.0491937939050908,NA
"MIMAT0009406","mmu-miR-1941-3p","chr15","miRNA",101369401,101369421,"+","MIMAT0009406","MI0009930",0.0938425975291879,0.186074163341137,0.120385144206033,0.534351507777149,0.810084492217315,-0.687055854537364,0.0988110733215023,0.238435416058408,1.40211245742525,0.0245967510498076,0.0611816356947286,NA
"MIMAT0009408","mmu-miR-1943-5p","chr15","miRNA",79375271,79375293,"-","MIMAT0009408","MI0009932",0.111139246465736,0.207041660754718,-0.207868056504239,0.297312313425661,0.627005175838274,0.424961936494696,0.271645260242256,0.476721326274948,-1.33411876425345,0.0334534536456501,0.0788545693076037,NA
"MIMAT0009410","mmu-miR-1945","chr16","miRNA",11254381,11254402,"-","MIMAT0009410","MI0009934",0.160186165332004,0.274096327345873,0.288803820008756,0.173327917941892,0.455788228662012,-0.127874561670578,0.653887684459748,0.812301959502024,0.747116866059226,0.0734499656020524,0.155660018844717,NA
"MIMAT0009411","mmu-miR-1306-3p","chr16","miRNA",18284248,18284268,"-","MIMAT0009411","MI0009935",0.461990817925059,0.610634193983844,0.0474990189375751,0.797272833819623,0.949928542137282,0.399032246122472,0.244402262577934,0.451201380332296,-0.379688332286088,0.360129493455618,0.513252101780241,NA
"MIMAT0009413","mmu-miR-1947-5p","chr16","miRNA",33105375,33105396,"+","MIMAT0009413","MI0009937",0.754402685035196,0.8318234856474,-0.0162292334358578,0.931235919525995,0.981380961775757,-0.239958099165732,0.483392096701877,0.699107788063952,0.274396404742959,0.536557937630097,0.662806864131297,NA
"MIMAT0009415","mmu-miR-1948-3p","chr18","miRNA",12714862,12714883,"+","MIMAT0009415","MI0009939",0.162897278195562,0.27668581811158,0.410988935761376,0.0873048377419076,0.315185261678412,0.100234100594766,0.784324658907417,0.899845345103083,0.80561945747303,0.159436197009063,0.284399702772923,NA
"MIMAT0009416","mmu-miR-1949","chr18","miRNA",35554612,35554635,"+","MIMAT0009416","MI0009940",0.105808100934339,0.20118770090353,0.00335596804462361,0.982695021248527,0.991738944994375,0.682973070896529,0.0694340299377342,0.185715116219,-1.07124614740109,0.0721590768725343,0.153706441400184,NA
"MIMAT0009424","mmu-miR-1953","chr2","miRNA",151967581,151967602,"-","MIMAT0009424","MI0009948",0.812339530344413,0.866745642076486,-0.105299429587493,0.549300088416601,NA,-0.0135431274740252,0.968715513710045,0.986490110291881,-0.304975030032822,0.578931052980866,0.689345738343196,NA
"MIMAT0009434","mmu-miR-1961","chr5","miRNA",92788465,92788481,"-","MIMAT0009434","MI0009958",0.669724988646011,0.771603353502387,-0.0235962245761316,0.901266031949549,0.971597278585677,-0.32308731629916,0.393948331595786,0.624689497244747,0.385814775387576,0.462166566468004,0.606593618489255,NA
"MIMAT0009437","mmu-miR-1964-3p","chr7","miRNA",29773344,29773365,"+","MIMAT0009437","MI0009961",0.773554968288153,0.842883007898884,0.115620694011488,0.527867638309883,0.807732026460328,0.0189314351139978,0.957503220847579,0.986168479850239,0.315057810846052,0.568144668850854,0.680007349764494,NA
"MIMAT0009441","mmu-miR-1968-5p","chr8","miRNA",13189068,13189091,"-","MIMAT0009441","MI0009965",0.041328507564554,0.0954688524741198,-0.179302271635817,0.337336123985527,NA,-1.16520018256369,0.0150036681809265,NA,1.01618661015812,0.0853560318700437,0.176836263336144,2
"MIMAT0009455","mmu-miR-1983","chr13","miRNA",21896930,21896950,"-","MIMAT0009455","MI0009990",9.40108485563205e-06,4.99230023368047e-05,0.744193176542198,0.000335750420164807,0.00376393892079495,1.09041707478126,1.61120331090762e-06,1.66366109312321e-05,-0.225943077105549,0.222725700658183,0.361050083172212,1
"MIMAT0009456","mmu-miR-1839-5p","chr7","miRNA",81529919,81529940,"+","MIMAT0009456","MI0009991",0.0337660412036158,0.0808285545910389,-0.191436623595951,0.219029756882584,0.521266348782014,0.268072831383731,0.169471591337084,0.337423258088186,-0.685781578234191,0.00924531597624055,0.0275329849097017,1
"MIMAT0009457","mmu-miR-1839-3p","chr7","miRNA",81529958,81529980,"+","MIMAT0009457","MI0009991",0.845218950882524,0.889501492728305,-0.0391586449896651,0.814064056789868,0.949928542137282,0.080750512580165,0.732886428125353,0.860850725099621,-0.17548400339088,0.564658601178883,0.680007349764494,NA
"MIMAT0009458","mmu-miR-1981-5p","chr1","miRNA",184822465,184822488,"-","MIMAT0009458","MI0009992",0.130880069958626,0.237123891454452,0.0190401875168175,0.903686566914365,0.971597278585677,0.495441802633353,0.0769814536268806,0.201057443590206,-0.51287269812715,0.0989248272252364,0.192030546966635,NA
"MIMAT0010560","mmu-miR-1249-3p","chr15","miRNA",84951545,84951566,"-","MIMAT0010560","MI0004132",0.162083339154101,0.27631919811511,-0.00257212970611682,0.986288861265985,0.991738944994375,-0.427961436561406,0.0889255545160931,0.218137824337819,0.477048697566919,0.0914182547190242,0.182050649043988,NA
"MIMAT0011213","mmu-miR-2137","chrX","miRNA",72992113,72992133,"+","MIMAT0011213","MI0010750",0.000142499115307103,0.000603987075888821,0.092963747458393,0.541162349188968,0.81314356256142,1.09602118448527,0.000140242735786484,0.000972933979518734,-0.953590333053559,0.00134684973586914,0.00510036539320939,1
"MIMAT0012774","mmu-miR-664-3p","chr1","miRNA",185243012,185243033,"+","MIMAT0012774","MI0012531",0.042400285136333,0.0974573718058997,-0.482898580143146,0.0406359475241002,0.180322017138195,-0.72317467438573,0.0294171251971969,0.0953372524639083,0.0488792799753989,0.868575606063962,0.924612741939056,4
"MIMAT0014805","mmu-miR-1843a-5p","chr12","miRNA",80391654,80391674,"-","MIMAT0014805","MI0004155",0.000139418705355996,0.000596402239578425,-0.218498902235332,0.161503770880375,0.448519713686001,-1.06937300206195,2.15124185923101e-05,0.000187284585391876,0.732536004956515,0.00424834532847999,0.0139201102252323,2
"MIMAT0014806","mmu-miR-1843a-3p","chr12","miRNA",80391615,80391636,"-","MIMAT0014806","MI0004155",0.669030194810096,0.771603353502387,-0.158903117148169,0.373019056063938,0.682251139636805,-0.122501881533364,0.609022293718218,0.792152980396914,-0.110540831995769,0.710287075393464,0.796486963183933,NA
"MIMAT0014808","mmu-miR-344d-3p","chr7","miRNA",61683127,61683148,"-","MIMAT0014808","MI0004524",2.12410221073896e-07,1.5576749545419e-06,3.85502198855838,1.12801840302966e-07,3.43239885493312e-06,0.811320112927354,0.0565887580167947,0.159021573161119,1.97968315939672,0.000468240046130926,0.0020217467412382,3
"MIMAT0014814","mmu-miR-3058-3p","chr10","miRNA",95559244,95559264,"-","MIMAT0014814","MI0004418",0.437711281695109,0.582774098395217,0.217465953773141,0.301065818918458,0.631793294873217,-0.034769102647822,0.921609095357622,0.97089111253457,0.572929554867057,0.261852100943493,0.410087019104725,NA
"MIMAT0014822","mmu-miR-3057-5p","chr10","miRNA",81271610,81271633,"+","MIMAT0014822","MI0014020",0.912669543275034,0.941190466502378,0.0659050165248363,0.732515478975167,0.934286209710842,-0.0166058953279903,0.962357788990188,0.986168479850239,0.185669927648899,0.700277521578877,0.787173272431731,NA
"MIMAT0014828","mmu-miR-3061-5p","chr11","miRNA",52126759,52126780,"+","MIMAT0014828","MI0014023",0.02018350183563,0.0532844448460633,-0.0681376172957018,0.709164576734023,0.926609787523618,-1.13824186703943,0.00648882317453117,0.028525123658335,1.11273180092916,0.0176420419934878,0.0471134300635339,2
"MIMAT0014829","mmu-miR-3061-3p","chr11","miRNA",52126804,52126825,"+","MIMAT0014829","MI0014023",0.679341668546774,0.776870917991607,0.0465713141449186,0.797139989044616,0.949928542137282,-0.229114947020142,0.531471767030341,0.737417076754598,0.493380906389221,0.378676673538279,0.528545689349502,NA
"MIMAT0014830","mmu-miR-3062-5p","chr11","miRNA",68990638,68990659,"-","MIMAT0014830","MI0014024",2.39718572681897e-23,1.58214257970052e-21,-3.01793048681412,9.94025672940186e-11,7.05758227787532e-09,1.77660600013392,1.37022666229506e-06,1.48385521477807e-05,-5.18950127372423,1.37914393269453e-27,1.27432899380975e-25,1
"MIMAT0014834","mmu-miR-3064-5p","chr11","miRNA",106782736,106782757,"-","MIMAT0014834","MI0014026",0.154036035745138,0.269563062553992,0.0535553348376205,0.758107076218626,0.947800702710067,0.702410300837595,0.0822870194966493,0.208773923751499,-0.856636645119702,0.146596962047087,0.264561704944351,NA
"MIMAT0014838","mmu-miR-3066-5p","chr12","miRNA",17355404,17355425,"+","MIMAT0014838","MI0014028",0.0343584603712015,0.0818227252138923,0.299877961281897,0.124417687935648,0.385302719003932,0.838980915125302,0.00889766519525483,0.0365792902471588,-0.318748649057761,0.270489593099226,0.420761589265462,1
"MIMAT0014842","mmu-miR-3068-5p","chr12","miRNA",87437724,87437747,"-","MIMAT0014842","MI0014030",9.43987707348784e-10,9.27919831479018e-09,-1.24866201305742,1.33117584688696e-08,5.67080910773844e-07,-1.15142267340315,3.96934200177838e-07,4.76321040213406e-06,-0.0988248767326717,0.544096338808441,0.670326689411999,4
"MIMAT0014843","mmu-miR-3068-3p","chr12","miRNA",87437685,87437706,"-","MIMAT0014843","MI0014030",0.55924973640132,0.686933153109654,-0.218712246169997,0.297189039161011,0.627005175838274,-0.24629571196697,0.479315178675901,0.697535848899489,-0.142775232737132,0.750474757458919,0.833459946985626,NA
"MIMAT0014844","mmu-miR-3069-5p","chr12","miRNA",105031117,105031140,"-","MIMAT0014844","MI0014031",0.156606541369826,0.269970978033058,-0.526142506617874,0.0482638526914347,0.199615546083021,-0.220254402042579,0.552628471785317,0.754975512223634,-0.760666959746017,0.171687015562546,0.301594681330405,NA
"MIMAT0014858","mmu-miR-3075-5p","chr14","miRNA",25534451,25534471,"+","MIMAT0014858","MI0014038",0.490394741721567,0.632407369807756,0.0367245205961478,0.82802225249828,NA,0.392261922543967,0.276359885747369,NA,-0.492605400707747,0.377976143821543,0.528545689349502,NA
"MIMAT0014866","mmu-miR-3079-5p","chr15","miRNA",76290932,76290954,"-","MIMAT0014866","MI0014042",0.882111931234909,0.917873225744432,0.0970638484604629,0.617838702207598,0.857870534592425,0.0756183706761134,0.825733870644817,0.928166679914681,0.124558961706097,0.786133521935551,0.856588884750529,NA
"MIMAT0014872","mmu-miR-3082-5p","chr17","miRNA",25831406,25831427,"-","MIMAT0014872","MI0014045",0.890187079100735,0.922122041579685,0.0274738514256373,0.878009896592589,NA,-0.117204343748689,0.743536312287937,NA,0.263364659999636,0.631854582426235,0.735306844032546,NA
"MIMAT0014873","mmu-miR-3082-3p","chr17","miRNA",25831366,25831387,"-","MIMAT0014873","MI0014045",0.103943107424232,0.199260230829855,-0.289177501474963,0.166183069400691,NA,-0.847833318104327,0.0458084168054056,NA,0.401176402979026,0.469635898555247,0.609471306552034,NA
"MIMAT0014876","mmu-miR-3084-5p","chr19","miRNA",24942276,24942297,"-","MIMAT0014876","MI0014047",0.293749569321697,0.443410345575868,-0.311984633590426,0.119194955054153,0.376126302615326,-0.118103945934593,0.598160293598451,0.786713508145021,-0.306170770053385,0.308475085894745,0.46421983610219,NA
"MIMAT0014877","mmu-miR-3084-3p","chr19","miRNA",24942240,24942260,"-","MIMAT0014877","MI0014047",0.650335124212522,0.76257570402585,-0.179539691886354,0.353254717236242,0.667694816102437,-0.107636946490546,0.702160855034549,0.840445976131168,-0.194958590279598,0.592147485533913,0.703270278449017,NA
"MIMAT0014880","mmu-miR-3086-5p","chr19","miRNA",58911725,58911744,"-","MIMAT0014880","MI0014049",0.0013282590095836,0.00468439436967653,0.0447260194127608,0.815397832918312,0.949928542137282,1.50187394955202,0.00185204290320624,0.00913674498915076,-1.64832336393905,0.00357445353503464,0.0118805577927051,1
"MIMAT0014896","mmu-miR-3087-3p","chr2","miRNA",25442813,25442833,"+","MIMAT0014896","MI0014080",0.502870697450051,0.640190179651924,-0.255423074437176,0.238244687025629,0.554602386190807,-0.164507684365291,0.638538898739272,0.808376602724222,-0.3318406621902,0.488061172707984,0.619462257667825,NA
"MIMAT0014915","mmu-miR-3097-5p","chr5","miRNA",35021050,35021072,"+","MIMAT0014915","MI0014090",0.480334348757544,0.626877031429337,0.0765827127635292,0.669708948340758,NA,-0.29570496371022,0.414159802655056,0.640787783923781,0.709638264615715,0.219088885303829,0.356405158487215,NA
"MIMAT0014916","mmu-miR-3097-3p","chr5","miRNA",35021094,35021115,"+","MIMAT0014916","MI0014090",0.214627236475024,0.34775117074475,-0.0445726309232656,0.808277036699244,0.949928542137282,-0.728381514338213,0.079631800400133,0.204372944379532,0.904245462733906,0.126706364802375,0.237960733897144,NA
"MIMAT0014926","mmu-miR-344b-3p","chr7","miRNA",61790522,61790543,"-","MIMAT0014926","MI0014095",4.49303741952167e-16,9.43537858099551e-15,3.6301765354458,1.90981726969874e-14,2.03395539222916e-12,0.554435823871947,0.103876850316361,0.246638083104088,2.59494626553843,1.95203972633802e-09,2.25460588392042e-08,3
"MIMAT0014928","mmu-miR-344c-3p","chr7","miRNA",61837323,61837345,"-","MIMAT0014928","MI0014096",1.0106932570065e-07,8.33821937030358e-07,2.2289621625722,8.48938820744475e-06,0.000144659175054859,-0.189561421465081,0.564804166764864,0.762228115634041,2.67213395686318,8.66498236963279e-07,6.67203642461725e-06,3
"MIMAT0014934","mmu-miR-3102-5p.2-5p","chr7","miRNA",100882367,100882387,"-","MIMAT0014934","MI0014099",0.345334054178931,0.486415649483738,0.143950158920153,0.392535233892842,NA,0.540802952961492,0.129134470755106,NA,-0.367495773939449,0.492447085168562,0.622442945104635,NA
"MIMAT0014936","mmu-miR-3102-3p","chr7","miRNA",100882307,100882329,"-","MIMAT0014936","MI0014099",0.110637196052765,0.207041660754718,0.597368541189006,0.033811206869014,0.167380052783944,0.39897870109255,0.302217269613899,0.516094106571428,0.587353643836316,0.279426757805191,0.428215785102481,NA
"MIMAT0014947","mmu-miR-3108-5p","chr8","miRNA",108936870,108936892,"+","MIMAT0014947","MI0014105",0.912294090133904,0.941190466502378,0.0429118255381061,0.820955577752766,0.950345315550756,0.144455691843559,0.668167535797489,0.821790542642895,-0.0910889320144389,0.835779164713675,0.893819384485458,NA
"MIMAT0014949","mmu-miR-3109-5p","chr9","miRNA",69456958,69456981,"+","MIMAT0014949","MI0014106",0.0351222466078392,0.0832127073478036,0.179739826739984,0.354706102546078,0.667694816102437,-0.617208359639123,0.086683957176599,0.215014955231341,1.18806150998928,0.00872019217197029,0.0265047946279623,2
"MIMAT0014950","mmu-miR-3109-3p","chr9","miRNA",69456997,69457017,"+","MIMAT0014950","MI0014106",0.889594897732546,0.922122041579685,0.0177892374031663,0.919370122597034,0.979129180565842,-0.130785018522504,0.712443521740496,0.845788565916525,0.258216028411387,0.638637587294092,0.73947510107737,NA
"MIMAT0016981","mmu-miR-99a-3p","chr16","miRNA",77598977,77598997,"+","MIMAT0016981","MI0000146",0.917285515798948,0.94174646288692,-0.0446111834200482,0.814758900915589,0.949928542137282,0.0614008599619673,0.855437130215817,0.944526869744478,-0.187815906001057,0.678095052740376,0.773530652755688,NA
"MIMAT0016982","mmu-miR-128-1-5p","chr1","miRNA",128202369,128202389,"+","MIMAT0016982","MI0000155",0.0451440733661099,0.102238048505602,-0.481922936208639,0.0558520862592634,0.220305451355983,0.280453285170343,0.451628062790518,0.668409532929966,-1.7939081107051,0.00893986459597765,0.0268195937879329,NA
"MIMAT0016983","mmu-miR-130a-5p","chr2","miRNA",84741155,84741176,"-","MIMAT0016983","MI0000156",0.172867490092629,0.290417383355616,0.49067257097494,0.0525441496034645,NA,0.604526041696363,0.122456959792631,0.276975637336591,0.214957850413127,0.694992931411359,0.786799344202624,NA
"MIMAT0016984","mmu-miR-132-5p","chr11","miRNA",75173686,75173707,"+","MIMAT0016984","MI0000158",1.42212719485626e-10,1.56433991434189e-09,0.12347289386058,0.419138127933249,0.711365906372764,-1.69301281863428,2.5015370185525e-09,5.04855652835141e-08,1.99974549789678,1.3385654686386e-11,2.29043424633715e-10,2
"MIMAT0016988","mmu-miR-144-5p","chr11","miRNA",78073010,78073032,"+","MIMAT0016988","MI0000168",0.000957156615946305,0.00348193981548971,-0.302001714389614,0.17824433996909,0.457422221848387,0.996113581011716,0.0206065393070999,0.0743845809134337,-2.01852978260598,0.000267940763781466,0.00121361404771605,1
"MIMAT0016993","mmu-miR-155-3p","chr16","miRNA",84714182,84714202,"+","MIMAT0016993","MI0000177",0.252450265007264,0.396707559297128,-0.216672040182959,0.284991981200692,0.613943529117621,0.240195598747196,0.519488029928796,0.727610994600584,-1.01463175570849,0.0879623767625519,0.179024749181934,NA
"MIMAT0016994","mmu-miR-129-1-3p","chr6","miRNA",29022667,29022688,"+","MIMAT0016994","MI0000222",6.42486500427824e-09,5.60054270184254e-08,0.208844998173175,0.317281299881101,0.645025415344662,-6.23617450862149,2.38522943624302e-06,2.35342637709312e-05,7.11943897597087,2.05611745287651e-07,1.82678127544029e-06,2
"MIMAT0016995","mmu-miR-182-3p","chr6","miRNA",30165923,30165943,"-","MIMAT0016995","MI0000224",0.220172490020241,0.351971247021978,0.319662031221736,0.155510767495306,0.447618830763516,-0.0294026282003824,0.925388323448907,0.971329587733604,0.684570708498541,0.133936635671073,0.246528787569864,NA
